,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.unit,availabilityDate,isR4R,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.rentalMarketingSubType,info3String,plid,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.videoCount,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,streetViewURL,streetViewMetadataURL,lotAreaString
145,,,,https://photos.zillowstatic.com/fp/99b911d9c05661de2d2d76143e892a27-p_e.jpg,True,/b/500-mercer-st-seattle-wa-5ZK4gV/,SOLD,For Rent,,,"500 Mercer St, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,589508000,47.62529,-122.34693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,563.0,1010611353.0,,47.62529--122.34693,True,False,6.0,,,,,,,,,,,,,,,
146,82363788,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/27538972dea120e36d240bf2b582adc6-p_e.jpg,True,/homedetails/845-NE-125th-St-APT-302-Seattle-WA-98125/82363788_zpid/,SOLD,Sold,"$320,000",$320K,"845 NE 125th Street UNIT 302, Seattle, WA 98125",1.0,1.0,694.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.71916,-122.31897,RECENTLY_SOLD,Sold 02/28/2024,82363788.0,845 NE 125th Street UNIT 302,98125,Seattle,WA,47.71916,-122.31897,320000.0,1709107200000.0,1.0,1.0,694.0,CONDO,RECENTLY_SOLD,-1.0,False,False,328300.0,1900.0,False,False,RECENTLY_SOLD,320000.0,589508000.0,True,False,False,USD,USA,305000.0,,,False,,,,,,,,,,Apt 302,,,,,,,,,,,,,,
147,96651681,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3c01141f8ecb6976687265225a1c1a7d-p_e.jpg,True,/homedetails/2521-13th-Ave-S-Seattle-WA-98144/96651681_zpid/,SOLD,Sold,"$864,000",$864K,"2521 13th Avenue S, Seattle, WA 98144",2.0,3.0,1540.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.580303,-122.31629,RECENTLY_SOLD,Sold 02/28/2024,96651681.0,2521 13th Avenue S,98144,Seattle,WA,47.580303,-122.31629,864000.0,1709107200000.0,3.0,2.0,1540.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,848700.0,3200.0,False,False,RECENTLY_SOLD,864000.0,589508000.0,True,False,False,USD,USA,731000.0,2064.744,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,https://photos.zillowstatic.com/fp/0caf983cd37bd76d2f86dbd283e7e668-p_e.jpg,True,"/b/building/47.706432,-122.35983_ll/",SOLD,For Rent,,,"10547 2nd Ave NW, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,589508000,47.706432,-122.35983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1015.0,,,47.706432--122.35983,True,False,3.0,,,,,,,,,,,,,,,
149,342861239,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/e4a51c84d7a61c2601717e5e67d2f624-p_e.jpg,True,/homedetails/8604-38th-Ave-NE-1-Seattle-WA-98115/342861239_zpid/,SOLD,Sold,"$842,000",$842K,"8604 38th Avenue NE UNIT 1, Seattle, WA 98115",2.0,3.0,1100.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.69107,-122.2878,RECENTLY_SOLD,Sold 02/28/2024,342861239.0,8604 38th Avenue NE UNIT 1,98115,Seattle,WA,47.69107,-122.2878,842000.0,1709107200000.0,3.0,2.0,1100.0,CONDO,RECENTLY_SOLD,-1.0,False,False,,,False,False,RECENTLY_SOLD,842000.0,589508000.0,True,False,False,USD,USA,,2178.0,sqft,False,,,,,,,,,,# 1,,,,,,,,,,,,,,
150,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.58631134033203,-122.39704895019531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=BG2BtHeYAA4rzSLRp84XEQL2UnI=",,"/b/building/47.58631,-122.39705_ll/",SOLD,For Rent,,,"1774B Alki Ave SW, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,589508000,47.58631,-122.39705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.25,1610.0,,,47.58631--122.39705,True,False,3.0,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=47.58631134033203,-122.39704895019531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=VuorT9NuYoAvWNQbBZVJADIkowM=","https://maps.googleapis.com/maps/api/streetview/metadata?location=47.58631134033203,-122.39704895019531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=59ZyCQ3gGDW6eJrR43iIU9xbJuI=",
151,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.67926025390625,-122.31895446777344&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_LlmKtkRkjVDOpM2ghq8qJqNplI=",,"/b/building/47.67926,-122.318954_ll/",SOLD,For Rent,,,"825 NE 70th St, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,589508000,47.67926,-122.318954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,860.0,,,47.67926--122.318954,True,False,8.0,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=47.67926025390625,-122.31895446777344&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=XrX09BnY4Z9wl7ZjITuXQcxgWCM=","https://maps.googleapis.com/maps/api/streetview/metadata?location=47.67926025390625,-122.31895446777344&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=vh3Tb_Ylwz94863Nv94c6QFycI4=",
152,2052890670,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/625e26f3975fe944023338ad5f96bc17-p_e.jpg,True,/homedetails/145-NE-62nd-St-Seattle-WA-98115/2052890670_zpid/,SOLD,Sold,"$890,000",$890K,"145 NE 62nd Street, Seattle, WA 98115",2.0,3.0,1149.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.673466,-122.32589,RECENTLY_SOLD,Sold 02/28/2024,2052890670.0,145 NE 62nd Street,98115,Seattle,WA,47.673466,-122.32589,890000.0,1709107200000.0,3.0,2.0,1149.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,890300.0,,False,False,RECENTLY_SOLD,890000.0,589508000.0,True,False,False,USD,USA,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
153,2053006537,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6e7567d8f35935b412972e1ff6864e4c-p_e.jpg,True,/homedetails/1470-21st-Ave-Seattle-WA-98122/2053006537_zpid/,SOLD,Sold,"$879,000",$879K,"1470 21st Avenue, Seattle, WA 98122",2.0,2.0,1258.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.61499,-122.30474,RECENTLY_SOLD,Sold 02/28/2024,2053006537.0,1470 21st Avenue,98122,Seattle,WA,47.61499,-122.30474,879000.0,1709107200000.0,2.0,2.0,1258.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,879300.0,3499.0,False,False,RECENTLY_SOLD,879000.0,589508000.0,True,False,False,USD,USA,,749.232,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
154,2053077884,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6fd7a46cb07a1cb84bd4f69e3301351f-p_e.jpg,True,/homedetails/9025-C-12th-Ave-NW-Seattle-WA-98117/2053077884_zpid/,SOLD,Sold,"$874,900",$875K,"9025 C 12th Avenue NW, Seattle, WA 98117",3.0,2.0,1550.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.695076,-122.371925,RECENTLY_SOLD,Sold 02/28/2024,2053077884.0,9025 C 12th Avenue NW,98117,Seattle,WA,47.695076,-122.371925,874900.0,1709107200000.0,2.0,3.0,1550.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,875200.0,3282.0,False,False,RECENTLY_SOLD,874900.0,589508000.0,True,False,False,USD,USA,,1415.7,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,https://photos.zillowstatic.com/fp/74c408a08f28bd1ee10c78f484d20ee9-p_e.jpg,True,/b/infinity-shore-club-residences-seattle-wa-9VX38z/,SOLD,Infinity Shore Club Residences,,,"1250 Alki Ave SW, Seattle, WA",,,,,,,,,True,,False,False,False,False,,False,,,589508000,47.593452,-122.38949,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1330.0,2118743584.0,Infinity Shore Club Residences,47.593452--122.38949,True,False,2.0,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,,,,,,,,
156,2053183821,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/840ee3ec6bd9d6cc86fd4f3531f661b0-p_e.jpg,True,/homedetails/9013-12th-Ave-NW-Seattle-WA-98117/2053183821_zpid/,SOLD,Sold,"$969,900",$970K,"9013 12th Avenue NW, Seattle, WA 98117",3.0,4.0,1718.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.694702,-122.37101,RECENTLY_SOLD,Sold 02/28/2024,2053183821.0,9013 12th Avenue NW,98117,Seattle,WA,47.694702,-122.37101,969900.0,1709107200000.0,4.0,3.0,1718.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,970200.0,3399.0,False,False,RECENTLY_SOLD,969900.0,589508000.0,True,False,False,USD,USA,825000.0,1694.484,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
157,2053838379,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/6e7567d8f35935b412972e1ff6864e4c-p_e.jpg,True,/homedetails/1466-21st-Ave-Seattle-WA-98122/2053838379_zpid/,SOLD,Sold,"$879,000",$879K,"1466 21st Avenue, Seattle, WA 98122",2.0,2.0,1258.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.61487,-122.30474,RECENTLY_SOLD,Sold 02/28/2024,2053838379.0,1466 21st Avenue,98122,Seattle,WA,47.61487,-122.30474,879000.0,1709107200000.0,2.0,2.0,1258.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,3466.0,False,False,RECENTLY_SOLD,879000.0,589508000.0,True,False,False,USD,USA,,749.232,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,https://photos.zillowstatic.com/fp/8e4caf0b65510eec2e60003f01dc84ce-p_e.jpg,True,/b/823-b-northeast-st-seattle-wa-CcmtNJ/,SOLD,For Rent,,,"823 B Northeast St, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,589508000,47.679356,-122.31903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1307.0,2719678423.0,,47.679356--122.31903,True,False,3.0,,,,,,,,,,,,,,,
159,,,,https://photos.zillowstatic.com/fp/41e549108e6d77f1e5ba2a6be9e8dd69-p_e.jpg,True,/b/1774-alki-ave-sw-seattle-wa-9VX3PJ/,SOLD,For Rent,,,"1774 Alki Ave SW, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,589508000,47.586315,-122.39705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1691.0,2118744187.0,,47.586315--122.39705,True,False,2.0,,,,,,,,,,,,,,,
160,2084755977,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/99b911d9c05661de2d2d76143e892a27-p_e.jpg,True,/homedetails/501-Roy-St-R200-Seattle-WA-98109/2084755977_zpid/,SOLD,Sold,"$480,000",$480K,"501 Roy Street UNIT R200, Seattle, WA 98109",1.0,1.0,635.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,589508000,47.625347,-122.3466,RECENTLY_SOLD,Sold 02/28/2024,2084755977.0,501 Roy Street UNIT R200,98109,Seattle,WA,47.625347,-122.3466,480000.0,1709107200000.0,1.0,1.0,635.0,CONDO,RECENTLY_SOLD,-1.0,False,False,469500.0,2100.0,False,False,RECENTLY_SOLD,480000.0,589508000.0,True,False,False,USD,USA,,1.0,sqft,False,,,,,,,,,,# R200,,,,,,,,,,,,,,
161,,,,https://photos.zillowstatic.com/fp/e5bf24c535a5e5f1148a4c85adfd2e38-p_e.jpg,True,/b/admirals-watch-seattle-wa-5jGCL7/,SOLD,Admiral's Watch,,,"2325 Harbor Ave SW, Seattle, WA",,,,,,,,,True,,False,False,False,False,,False,,,675908000,47.58235,-122.37494,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1453.0,1050627968.0,Admiral's Watch,47.58235--122.37494,True,False,3.0,,,,,,,,,,,,,,,
162,48685497,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ad0300ed32bfe3deb82a054771b68bbf-p_e.jpg,True,/homedetails/5748-NE-56th-St-Seattle-WA-98105/48685497_zpid/,SOLD,Sold,$1.30M,$1.30M,"5748 NE 56th Street, Seattle, WA 98105",3.0,2.0,2536.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,675908000,47.66947,-122.26483,RECENTLY_SOLD,Sold 02/27/2024,48685497.0,5748 NE 56th Street,98105,Seattle,WA,47.66947,-122.26483,1300000.0,1709020800000.0,2.0,3.0,2536.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1300400.0,4250.0,False,False,RECENTLY_SOLD,1300000.0,675908000.0,True,False,False,USD,USA,1012000.0,7566.372,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
163,48695237,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/df1c2a515f56b04f6a13c1b6e72e553e-p_e.jpg,True,/homedetails/13244-6th-Ave-NW-Seattle-WA-98177/48695237_zpid/,SOLD,Sold,$1.02M,$1.02M,"13244 6th Avenue NW, Seattle, WA 98177",3.0,2.0,2260.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,675908000,47.72624,-122.36326,RECENTLY_SOLD,Sold 02/27/2024,48695237.0,13244 6th Avenue NW,98177,Seattle,WA,47.72624,-122.36326,1017500.0,1709020800000.0,2.0,3.0,2260.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1017800.0,3597.0,False,False,RECENTLY_SOLD,1017500.0,675908000.0,True,False,False,USD,USA,761000.0,7618.644,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.56148910522461,-122.29154968261719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=16SrBDxkrrxSG4Pg1asK06veUUA=",,"/b/building/47.56149,-122.29155_ll/",SOLD,For Rent,,,"4549 Renton Ave S, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,675908000,47.56149,-122.29155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1200.0,,,47.56149--122.29155,True,False,2.0,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=47.56148910522461,-122.29154968261719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=dtScn3BP2iVc1f-o0hGo9UUKsvY=","https://maps.googleapis.com/maps/api/streetview/metadata?location=47.56148910522461,-122.29154968261719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lAE4RDUUuBhnJQmFn1Iw8jBjFQc=",
165,,,,https://photos.zillowstatic.com/fp/4bb4ab0bf38f1f952676089aab0087c7-p_e.jpg,True,/b/continental-place-seattle-wa-5XsJTn/,SOLD,Continental Place,,,"2125 1st Ave, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,675908000,47.612236,-122.34519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,700.0,1002286610.0,Continental Place,47.612236--122.34519,True,False,11.0,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,,,,,,,,
166,48772364,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.69654083251953,-122.3268051147461&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=yKiShuB11rorqMUuTYcXGl97qc8=",,/homedetails/205-NE-94th-St-Seattle-WA-98115/48772364_zpid/,SOLD,Sold,$1.23M,$1.23M,"205 NE 94th St, Seattle, WA 98115",3.0,1.75,2240.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,675908000,47.69654,-122.326805,RECENTLY_SOLD,Sold 02/27/2024,48772364.0,205 NE 94th St,98115,Seattle,WA,47.69654,-122.326805,1225000.0,1709020800000.0,1.75,3.0,2240.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1013800.0,3449.0,False,False,RECENTLY_SOLD,1225000.0,675908000.0,True,False,False,USD,USA,727000.0,0.2622589531680441,acres,False,,,,,,,,,,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=47.69654083251953,-122.3268051147461&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=foFkcL8uUjyzCmAXGIVMaWXoUlE=","https://maps.googleapis.com/maps/api/streetview/metadata?location=47.69654083251953,-122.3268051147461&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=O3JMzn3P8jG_mytKlFkU0V-ABwk=",
167,48795982,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/86c1f7dba2b87c7afa704c767f3c2ba7-p_e.jpg,True,/homedetails/6353-NE-61st-St-Seattle-WA-98115/48795982_zpid/,SOLD,Sold,$3.13M,$3.13M,"6353 NE 61st Street, Seattle, WA 98115",6.0,5.0,3930.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,675908000,47.672592,-122.25854,RECENTLY_SOLD,Sold 02/27/2024,48795982.0,6353 NE 61st Street,98115,Seattle,WA,47.672592,-122.25854,3125000.0,1709020800000.0,5.0,6.0,3930.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,3126900.0,8247.0,False,False,RECENTLY_SOLD,3125000.0,675908000.0,True,False,False,USD,USA,2483000.0,5349.168,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
168,48863202,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4a651b49ebfd832dd4a6d74fa2cb9b43-p_e.jpg,True,/homedetails/5518-37th-Ave-S-Seattle-WA-98118/48863202_zpid/,SOLD,Sold,"$720,000",$720K,"5518 37th Avenue S, Seattle, WA 98118",3.0,1.0,1140.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,675908000,47.55212,-122.28603,RECENTLY_SOLD,Sold 02/27/2024,48863202.0,5518 37th Avenue S,98118,Seattle,WA,47.55212,-122.28603,720000.0,1709020800000.0,1.0,3.0,1140.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,720400.0,2800.0,False,False,RECENTLY_SOLD,720000.0,675908000.0,True,False,False,USD,USA,554000.0,3998.808,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
169,48893854,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1f0be9800c47fb277248a0e1220ea161-p_e.jpg,True,/homedetails/946-N-76th-St-Seattle-WA-98103/48893854_zpid/,SOLD,Sold,$1.19M,$1.19M,"946 N 76th Street, Seattle, WA 98103",3.0,3.0,2270.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,675908000,47.68425,-122.34514,RECENTLY_SOLD,Sold 02/27/2024,48893854.0,946 N 76th Street,98103,Seattle,WA,47.68425,-122.34514,1187000.0,1709020800000.0,3.0,3.0,2270.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1187700.0,4595.0,False,False,RECENTLY_SOLD,1187000.0,675908000.0,True,False,False,USD,USA,1026000.0,5998.212,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
170,48995149,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/0962a39f4d36889932698577ac848e1f-p_e.jpg,True,/homedetails/12622-10th-Ave-NE-Seattle-WA-98125/48995149_zpid/,SOLD,Sold,"$600,000",$600K,"12622 10th Ave NE, Seattle, WA 98125",4.0,2.0,1920.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,675908000,47.72093,-122.31773,RECENTLY_SOLD,Sold 02/27/2024,48995149.0,12622 10th Ave NE,98125,Seattle,WA,47.72093,-122.31773,600000.0,1709020800000.0,2.0,4.0,1920.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,837900.0,3200.0,False,False,RECENTLY_SOLD,600000.0,675908000.0,True,False,False,USD,USA,625000.0,7986.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
171,49130500,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ddf79ddf2565c3388eba55b1e9fc8ef4-p_e.jpg,True,/homedetails/10235-37th-Pl-SW-Seattle-WA-98146/49130500_zpid/,SOLD,Sold,"$850,000",$850K,"10235 37th Place SW, Seattle, WA 98146",3.0,3.0,1918.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,Listing provided by NWMLS,675908000,47.510963,-122.37969,RECENTLY_SOLD,Sold 02/27/2024,49130500.0,10235 37th Place SW,98146,Seattle,WA,47.510963,-122.37969,850000.0,1709020800000.0,3.0,3.0,1918.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,850500.0,3200.0,False,False,RECENTLY_SOLD,850000.0,675908000.0,True,False,False,USD,USA,579000.0,5998.212,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,https://photos.zillowstatic.com/fp/ad6de1e808faa0f169d94340fad517c0-p_e.jpg,True,/b/2801-1st-ave-seattle-wa-5Xmvr6/,SOLD,For Rent,,,"2801 1st Ave, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,675908000,47.61639,-122.35225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,447.0,1001771243.0,,47.61639--122.35225,True,False,4.0,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,,,,,,,,
173,,,,https://photos.zillowstatic.com/fp/79ef1d25371eea61c9d8cfe90bfeb99e-p_e.jpg,True,/b/107-23rd-ave-seattle-wa-5ZnvH6/,SOLD,For Rent,,,"107 23rd Ave, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,675908000,47.601906,-122.30278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,962.0,1013417122.0,,47.601906--122.30278,True,False,3.0,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,,,,,,,,
174,,,,https://photos.zillowstatic.com/fp/1686dc4d166615aaecb7a5a1f2d90ea3-p_e.jpg,True,/b/2033-2nd-ave-seattle-wa-5XkCPf/,SOLD,Cristalla,,,"2033 2nd Ave, Seattle, WA",,,,,,,,,False,,False,False,False,False,,False,,,675908000,47.612076,-122.34294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,441.0,1001568509.0,Cristalla,47.612076--122.34294,True,False,28.0,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,,,,,,,,
175,92571564,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/914e8733390efd3bb6544f669f05cc42-p_e.jpg,True,/homedetails/1920-4th-Ave-UNIT-811-Seattle-WA-98101/92571564_zpid/,SOLD,Sold,"$850,000",$850K,"1920 4th Avenue UNIT 811, Seattle, WA 98101",2.0,2.0,1607.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by NWMLS,675908000,47.61249,-122.33873,RECENTLY_SOLD,Sold 02/27/2024,92571564.0,1920 4th Avenue UNIT 811,98101,Seattle,WA,47.61249,-122.33873,850000.0,1709020800000.0,2.0,2.0,1607.0,CONDO,RECENTLY_SOLD,-1.0,False,False,850300.0,2411.0,False,False,RECENTLY_SOLD,850000.0,675908000.0,True,False,False,USD,USA,1106000.0,,,False,,,,,,,,,,Unit 811,,,,,,,,,,,,,,
176,96678116,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/790f0cb91b7f5d85eb56efd645723dfa-p_e.jpg,True,/homedetails/4720-38th-Ave-S-Seattle-WA-98118/96678116_zpid/,SOLD,Sold,$1.00M,$1.00M,"4720 38th Ave S, Seattle, WA 98118",3.0,3.0,1575.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,675908000,47.56005,-122.28456,RECENTLY_SOLD,Sold 02/27/2024,96678116.0,4720 38th Ave S,98118,Seattle,WA,47.56005,-122.28456,1000000.0,1709020800000.0,3.0,3.0,1575.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,839700.0,3449.0,False,False,RECENTLY_SOLD,1000000.0,675908000.0,True,False,False,USD,USA,879000.0,845.064,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
