,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,latLong.latitude,latLong.longitude,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,visited,info1String,brokerName,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.unit,plid,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.videoCount,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,lotAreaString,hdpData.homeInfo.isRentalWithBasePrice
135,https://photos.zillowstatic.com/fp/382f98e9dcfd27400a386323edc24d9a-p_e.jpg,True,/homedetails/8100-W-Addison-St-APT-1S-Chicago-IL-60634/54531989_zpid/,SOLD,Closed,"$220,000","8100 W Addison St APT 1S, Chicago, IL 60634",,,,,,,,False,False,True,False,False,,False,,,41.945267,-87.82932,54531989,RecentlySold,RecentChange,$220K,2.0,1.0,1000.0,False,False,RecentlySold,Unknown Listed By,False,False,False,MLS ID #11957426,Baird & Warner,RECENTLY_SOLD,Sold 03/01/2024,54531989.0,8100 W Addison St APT 1S,60634,Chicago,IL,41.945267,-87.82932,220000.0,1709280000000.0,1.0,2.0,1000.0,CONDO,RECENTLY_SOLD,-1.0,False,False,220100.0,1598.0,False,False,RECENTLY_SOLD,220000.0,True,False,False,USD,USA,109990.0,,,False,,,,Apt 1S,,,,,,,,,
136,https://photos.zillowstatic.com/fp/1286ae340111a24db6f3dab0fc182a57-p_e.jpg,True,/b/5340-n-lowell-ave-chicago-il-C5Fd/,SOLD,For Rent,,"5360 N Lowell Ave, Chicago, IL",2.0,1.0,1200.0,1066614.0,41.97867--87.73773,True,False,True,False,False,False,False,,False,416692000.0,9.0,41.97867,-87.73773,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,https://photos.zillowstatic.com/fp/f1fcc024bb12f03a5c0b8505d6a625e5-p_e.jpg,True,/b/1636-w-erie-st-chicago-il-FBCL/,SOLD,For Rent,,"1636 W Erie St, Chicago, IL",2.0,2.0,1400.0,1313804.0,41.893574--87.66875,True,False,True,False,False,False,False,,False,416692000.0,2.0,41.893574,-87.66875,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,https://photos.zillowstatic.com/fp/13a43abecebe3430106a6ce6cc0b8250-p_e.jpg,True,/b/1000-w-washington-blvd-chicago-il-DRzK/,SOLD,For Rent,,"1000 W Washington Blvd, Chicago, IL",1.0,1.0,900.0,1229278.0,41.88387--87.652794,True,False,True,False,False,False,False,,False,416692000.0,58.0,41.88387,-87.652794,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,https://photos.zillowstatic.com/fp/44669371e19a8332524c70918aba4271-p_e.jpg,True,/b/208-n-clinton-st-chicago-il-DHBB/,SOLD,For Rent,,"226 N Clinton St, Chicago, IL",1.0,1.0,700.0,1208103.0,41.88637--87.64174,True,False,False,False,False,False,False,,False,416692000.0,45.0,41.88637,-87.64174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,https://photos.zillowstatic.com/fp/8a1ad70e2d3c0d73e976b8f7f2bb0dfe-p_e.jpg,True,/b/440-n-mcclurg-ct-chicago-il-5XdPRj/,SOLD,For Rent,,"440 N McClurg Ct, Chicago, IL",0.0,1.0,500.0,1001004375.0,41.890278--87.61815,True,False,False,False,False,False,False,,False,416692000.0,58.0,41.890278,-87.61815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,https://photos.zillowstatic.com/fp/ab76ba47cd62af1da3de35aa1faa8e0a-p_e.jpg,True,/apartments/chicago-il/3660-n.-lake-shore-dr./5Xgf2P/,SOLD,For Rent,,"3660 N Lake Shore Dr, Chicago, IL",0.0,0.0,459.0,1001269841.0,41.949593--87.64577,True,True,False,False,False,False,False,,False,416692000.0,119.0,41.949593,-87.64577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,https://photos.zillowstatic.com/fp/c0c7d3b4a7394a526bbd59b601b5c792-p_e.jpg,True,/b/1923-n-sheffield-ave-chicago-il-BfCX/,SOLD,For Rent,,"1923 N Sheffield Ave, Chicago, IL",2.0,2.5,1152.0,1018491.0,41.916676--87.65286,True,False,False,False,False,False,False,,False,416692000.0,4.0,41.916676,-87.65286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,https://photos.zillowstatic.com/fp/585dcd0563de5090caca512696454642-p_e.jpg,True,/b/375-w-erie-st-chicago-il-5XjSSr/,SOLD,For Rent,,"375 W Erie St, Chicago, IL",1.0,1.0,800.0,1001482229.0,41.89367--87.63865,True,False,False,False,False,False,False,,False,416692000.0,32.0,41.89367,-87.63865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,https://photos.zillowstatic.com/fp/4d534db8242d0359f36e945612f2b9e1-p_e.jpg,True,/b/320-s-jefferson-st-chicago-il-9jXv/,SOLD,For Rent,,"330 N Jefferson St, Chicago, IL",0.0,1.0,600.0,908896.0,41.887722--87.64387,True,False,True,False,False,False,False,,False,416692000.0,21.0,41.887722,-87.64387,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,https://photos.zillowstatic.com/fp/6b6a941d8d46265a1a7f47ebd7e00176-p_e.jpg,True,/b/5625-n-kimball-ave-chicago-il-5Xck8Q/,SOLD,For Rent,,"5625 N Kimball Ave, Chicago, IL",1.0,1.0,900.0,1000926793.0,41.983814--87.713425,True,False,True,False,False,False,False,,False,416692000.0,2.0,41.983814,-87.713425,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,https://photos.zillowstatic.com/fp/108439d90383a69735c95a2c508f8945-p_e.jpg,True,/b/1529-s-state-st-chicago-il-9tBh/,SOLD,For Rent,,"1529 S State St, Chicago, IL",1.0,1.0,724.0,927212.0,41.861122--87.626884,True,False,False,False,False,False,False,,False,416692000.0,33.0,41.861122,-87.626884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,https://photos.zillowstatic.com/fp/75980d3a1fb8f6e374499c9f9cf4c4e9-p_e.jpg,True,/b/6200-s-ingleside-ave-chicago-il-Dzf8/,SOLD,For Rent,,"6200 S Ingleside Ave, Chicago, IL",3.0,3.0,1346.0,1293312.0,41.78219--87.60338,True,False,False,False,False,False,False,,False,416692000.0,7.0,41.78219,-87.60338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,https://photos.zillowstatic.com/fp/41bd3de5240a4707f3f5799b9f5ef31b-p_e.jpg,True,/homedetails/1530-S-State-St-APT-616-Chicago-IL-60605/65434565_zpid/,SOLD,Closed,"$510,000","1530 S State St APT 616, Chicago, IL 60605",,,,,,,,False,False,True,False,False,,False,,,41.861046,-87.62815,65434565,RecentlySold,RecentChange,$510K,2.0,2.0,1750.0,False,False,RecentlySold,RecentChange,False,False,False,MLS ID #11967170,Homesmart Connect LLC,RECENTLY_SOLD,Sold 03/01/2024,65434565.0,1530 S State St APT 616,60605,Chicago,IL,41.861046,-87.62815,510000.0,1709280000000.0,2.0,2.0,1750.0,CONDO,RECENTLY_SOLD,-1.0,False,False,481700.0,3021.0,False,False,RECENTLY_SOLD,510000.0,True,False,False,USD,USA,393010.0,,,False,,,,Apt 616,,,,,,,,,
149,https://photos.zillowstatic.com/fp/8bbb1ed239166d5b97885e7430088ffb-p_e.jpg,True,/b/3539-n-southport-ave-chicago-il-BQ2Y/,SOLD,For Rent,,"3539 N Southport Ave, Chicago, IL",2.0,2.0,1600.0,989239.0,41.94646--87.66382,True,False,False,False,False,False,False,,False,416692000.0,3.0,41.94646,-87.66382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,https://photos.zillowstatic.com/fp/689dc3eb24ae764419c1eb4288b6a5ba-p_e.jpg,True,/b/4101-n-sheridan-rd-chicago-il-CbCy/,SOLD,For Rent,,"4101 N Sheridan Rd, Chicago, IL",0.0,1.0,650.0,1128958.0,41.95696--87.6542,True,False,False,False,False,False,False,,False,416692000.0,20.0,41.95696,-87.6542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,https://photos.zillowstatic.com/fp/70d440fe24142adb08f858623a2aaf5a-p_e.jpg,True,/b/111-s-morgan-st-chicago-il-DY4b/,SOLD,For Rent,,"111 S Morgan St, Chicago, IL",1.0,1.0,750.0,1241444.0,41.87962--87.6518,True,False,True,False,False,False,False,,False,416692000.0,61.0,41.87962,-87.6518,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,https://photos.zillowstatic.com/fp/f0b358f9939cc2536b4dc99604241de8-p_e.jpg,True,/b/1335-s-prairie-ave-chicago-il-5XhNhf/,SOLD,For Rent,,"1335 S Prairie Ave, Chicago, IL",2.0,0.0,1384.0,1001355555.0,41.86483--87.62063,True,False,False,False,False,False,False,,False,416692000.0,40.0,41.86483,-87.62063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,https://photos.zillowstatic.com/fp/586025ef79867c9de0ed4c7f1eb08051-p_e.jpg,True,/b/1000-e-53rd-st-chicago-il-C4Wf/,SOLD,For Rent,,"1000 E 53rd St, Chicago, IL",1.0,1.0,650.0,1064900.0,41.800056--87.60134,True,False,True,False,False,False,False,,False,416692000.0,31.0,41.800056,-87.60134,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,https://photos.zillowstatic.com/fp/ba884ba47baa1c06f2e2ed6cd0893acb-p_e.jpg,True,/b/718-n-larrabee-st-chicago-il-C5m8/,SOLD,For Rent,,"720 N Larrabee St, Chicago, IL",1.0,1.0,816.0,1067863.0,41.895164--87.64333,True,False,True,False,False,False,False,,False,416692000.0,32.0,41.895164,-87.64333,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,https://photos.zillowstatic.com/fp/30848ab17dc4235ad2c4e0b6a93520ec-p_e.jpg,True,/b/3142-w-belden-ave-chicago-il-9S5TbK/,SOLD,For Rent,,"3142 W Belden Ave, Chicago, IL",2.0,1.0,800.0,2104561971.0,41.923397--87.706436,True,False,False,False,False,False,False,,False,416692000.0,3.0,41.923397,-87.706436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,https://photos.zillowstatic.com/fp/2efbbb52ef181f82d8ee177c7fd23ce1-p_e.jpg,True,/b/2720-w-cortland-st-chicago-il-Bhpm/,SOLD,For Rent,,"2720 W Cortland St, Chicago, IL",1.0,1.0,800.0,1024774.0,41.91594--87.69558,True,False,False,False,False,False,False,,False,416692000.0,6.0,41.91594,-87.69558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,https://photos.zillowstatic.com/fp/663ac1cf9ed5299c53736c749473bd80-p_e.jpg,True,/apartments/chicago-il/935-w-dakin-st/FBt8/,SOLD,For Rent,,"935 W Dakin St, Chicago, IL",4.0,3.0,2500.0,1315460.0,41.953346--87.65348,True,True,False,False,False,False,False,,False,416692000.0,2.0,41.953346,-87.65348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,https://photos.zillowstatic.com/fp/2bf47728d61a99952dae8185f5f5ca12-p_e.jpg,True,/b/1421-w-roscoe-st-chicago-il-CQdP/,SOLD,For Rent,,"1425 W Roscoe St, Chicago, IL",2.0,2.0,1500.0,1108399.0,41.943146--87.66492,True,False,False,False,False,False,False,,False,416692000.0,4.0,41.943146,-87.66492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,https://photos.zillowstatic.com/fp/0fdb04be06dfe14474521c2b6c2f33c6-p_e.jpg,True,/b/1653-w-cortland-st-chicago-il-9fFv/,SOLD,For Rent,,"1653 W Cortland St, Chicago, IL",3.0,2.0,1700.0,900958.0,41.915813--87.66993,True,False,False,False,False,False,False,,False,416692000.0,2.0,41.915813,-87.66993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,https://photos.zillowstatic.com/fp/0ec4f39faa7f5d2fda6cea337b9126a9-p_e.jpg,True,/homedetails/6528-S-University-Ave-UNIT-2S-Chicago-IL-60637/70477967_zpid/,SOLD,Closed,"$130,000","6528 S University Ave UNIT 2S, Chicago, IL 60637",,,,,,,,False,False,True,False,False,,False,,,41.775875,-87.59888,70477967,RecentlySold,RecentChange,$130K,3.0,2.0,0.0,False,False,RecentlySold,RecentChange,False,False,False,MLS ID #11898544,Keller Williams ONEChicago,RECENTLY_SOLD,Sold 03/01/2024,70477967.0,6528 S University Ave UNIT 2S,60637,Chicago,IL,41.775875,-87.59888,130000.0,1709280000000.0,2.0,3.0,0.0,CONDO,RECENTLY_SOLD,-1.0,False,False,148700.0,918.0,False,False,RECENTLY_SOLD,130000.0,True,False,False,USD,USA,169990.0,100.0,sqft,False,,,,Unit 2S,,,,,,,,,
161,https://photos.zillowstatic.com/fp/49a6b4e91689aff6778180b382170466-p_e.jpg,True,/b/8136-s-drexel-ave-chicago-il-9RzZtm/,SOLD,For Rent,,"8136 S Drexel Ave, Chicago, IL",2.0,1.0,800.0,2104104088.0,41.746426--87.60296,True,False,False,False,False,False,False,,False,416692000.0,6.0,41.746426,-87.60296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,https://photos.zillowstatic.com/fp/27467a9bb67f35be16bb20fdac6a06ee-p_e.jpg,True,/homedetails/4452-S-University-Ave-APT-1S-Chicago-IL-60653/80809015_zpid/,SOLD,Closed,"$339,900","4452 S University Ave APT 1S, Chicago, IL 60653",,,,,,,,False,False,True,False,False,,False,,,41.81344,-87.59836,80809015,RecentlySold,RecentChange,$340K,3.0,3.0,1572.0,False,False,RecentlySold,RecentChange,False,False,False,MLS ID #11956186,@properties Christie's International Real Estate,RECENTLY_SOLD,Sold 03/01/2024,80809015.0,4452 S University Ave APT 1S,60653,Chicago,IL,41.81344,-87.59836,339900.0,1709280000000.0,3.0,3.0,1572.0,CONDO,RECENTLY_SOLD,-1.0,False,False,338500.0,2550.0,False,False,RECENTLY_SOLD,339900.0,True,False,False,USD,USA,269990.0,,,False,,,,Apt 1S,,,,,,,,,
163,https://photos.zillowstatic.com/fp/51602ccf7df719b748ea9b8ce0775d14-p_e.jpg,True,/b/2131-n-larrabee-st-chicago-il-5XjWgT/,SOLD,For Rent,,"2131 N Larrabee St, Chicago, IL",2.0,1.0,1000.0,1001489953.0,41.92093--87.6429,True,False,False,False,False,False,False,,False,416692000.0,8.0,41.92093,-87.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,https://photos.zillowstatic.com/fp/a1a9a82fc6d6cec23acfedb6412a6c1e-p_e.jpg,True,/homedetails/4645-N-Wolcott-Ave-APT-2-Chicago-IL-60640/80825772_zpid/,SOLD,Closed,"$477,000","4645 N Wolcott Ave APT 2, Chicago, IL 60640",,,,,,,,False,False,True,False,False,,False,,,41.966534,-87.675705,80825772,RecentlySold,RecentChange,$477K,2.0,2.0,1400.0,False,False,RecentlySold,Unknown Listed By,False,False,False,MLS ID #11969973,@properties Christie's International Real Estate,RECENTLY_SOLD,Sold 03/01/2024,80825772.0,4645 N Wolcott Ave APT 2,60640,Chicago,IL,41.966534,-87.675705,477000.0,1709280000000.0,2.0,2.0,1400.0,CONDO,RECENTLY_SOLD,-1.0,False,False,443200.0,2749.0,False,False,RECENTLY_SOLD,477000.0,True,False,False,USD,USA,349990.0,,,False,,,,Apt 2,,,,,,,,,
165,https://photos.zillowstatic.com/fp/71675d064c86b3ac20be68849d497a1c-p_e.jpg,True,/b/2201-w-winona-st-chicago-il-DmhF/,SOLD,For Rent,,"2209 W Winona St, Chicago, IL",2.0,1.0,693.0,1267004.0,41.97484--87.68459,True,False,False,False,False,False,False,,False,416692000.0,4.0,41.97484,-87.68459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,https://photos.zillowstatic.com/fp/e76c3c81c9696fa21c13f519e9bacd23-p_e.jpg,True,/b/5219-s-michigan-ave-chicago-il-Czj3/,SOLD,For Rent,,"5219 S Michigan Ave, Chicago, IL",2.0,2.0,1000.0,1175805.0,41.799477--87.62208,True,False,False,False,False,False,False,,False,416692000.0,3.0,41.799477,-87.62208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,https://photos.zillowstatic.com/fp/8a72624e2b567eefb93674b87f5c7279-p_e.jpg,True,/homedetails/2221-W-Foster-Ave-2-Chicago-IL-60625/87705013_zpid/,SOLD,Closed,"$405,000","2221 W Foster Ave #2, Chicago, IL 60625",,,,,,,,False,False,True,False,False,,False,,,41.975685,-87.685196,87705013,RecentlySold,RecentChange,$405K,2.0,2.0,0.0,False,False,RecentlySold,RecentChange,False,False,False,MLS ID #11945331,Engel & Voelkers Chicago,RECENTLY_SOLD,Sold 03/01/2024,87705013.0,2221 W Foster Ave #2,60625,Chicago,IL,41.975685,-87.685196,405000.0,1709280000000.0,2.0,2.0,0.0,CONDO,RECENTLY_SOLD,-1.0,False,False,400200.0,2521.0,False,False,RECENTLY_SOLD,405000.0,True,False,False,USD,USA,356820.0,,,False,,,,# 2,,,,,,,,,
168,https://photos.zillowstatic.com/fp/ab8c01ee0a3d014e2b0ae77f877795cc-p_e.jpg,True,/b/624-w-schubert-ave-chicago-il-5ZXrPF/,SOLD,For Rent,,"624 W Schubert Ave, Chicago, IL",3.0,2.0,1850.0,1011998432.0,41.93176--87.64558,True,False,False,False,False,False,False,,False,416692000.0,2.0,41.93176,-87.64558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,https://photos.zillowstatic.com/fp/7626c2f930af0571367b6398fc7f6bfb-p_e.jpg,True,/b/845-n-kingsbury-st-chicago-il-CNYY/,SOLD,For Rent,,"845 N Kingsbury St, Chicago, IL",1.0,1.0,900.0,1103409.0,41.89839--87.643326,True,False,True,False,False,False,False,,False,416692000.0,28.0,41.89839,-87.643326,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,https://photos.zillowstatic.com/fp/92f761baf1024d79716709edef155df3-p_e.jpg,True,/b/2608-n-whipple-st-chicago-il-CFsD/,SOLD,For Rent,,"2608 N Whipple St, Chicago, IL",1.0,1.0,,1087320.0,41.928936--87.703896,True,False,False,False,False,False,False,,False,416692000.0,5.0,41.928936,-87.703896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,https://photos.zillowstatic.com/fp/ba61e68d7c9904ed6757395fb13931a2-p_e.jpg,True,/b/240-e-illinois-st-chicago-il-F3kd/,SOLD,For Rent,,"240 E Illinois St, Chicago, IL",1.0,1.0,874.0,1298335.0,41.891384--87.62031,True,False,True,False,False,False,False,,False,416692000.0,58.0,41.891384,-87.62031,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,https://photos.zillowstatic.com/fp/a48f5b6de65b20a8b8d41334fac552a8-p_e.jpg,True,/b/5652-w-63rd-st-chicago-il-5XfYFL/,SOLD,For Rent,,"5652 W 63rd St, Chicago, IL",2.0,2.0,1100.0,1001140723.0,41.778267--87.76386,True,False,False,False,False,False,False,,False,416692000.0,3.0,41.778267,-87.76386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,https://photos.zillowstatic.com/fp/a3c3053d80133b73bd5ada4585caf265-p_e.jpg,True,/b/2352-w-west-shakespeare-ave-chicago-il-BPsqHH/,SOLD,For Rent,,"2352 W Shakespeare Ave, Chicago, IL",2.0,2.0,1600.0,2374371159.0,41.92081--87.68712,True,False,False,False,False,False,False,,False,416692000.0,2.0,41.92081,-87.68712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,https://photos.zillowstatic.com/fp/d189b3db1dd8545f6ba6731bfd4787cf-p_e.jpg,True,/b/6-n-michigan-ave-chicago-il-9VTY/,SOLD,For Rent,,"6 N Michigan Ave, Chicago, IL",1.0,1.0,800.0,882321.0,41.882305--87.62486,True,False,False,False,False,False,False,,False,416692000.0,28.0,41.882305,-87.62486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,https://photos.zillowstatic.com/fp/94a5857770c6879fee04e7ddeaf8bfe3-p_e.jpg,True,/homedetails/3522-W-38th-Pl-Chicago-IL-60632/101295773_zpid/,SOLD,Closed,"$75,000","3522 W 38th Pl, Chicago, IL 60632",,,,,,,,False,False,True,False,False,,False,,,41.82364,-87.71279,101295773,RecentlySold,RecentChange,$75K,,,,False,False,RecentlySold,RecentChange,False,False,False,MLS ID #11844957,Realty of Chicago LLC,RECENTLY_SOLD,Sold 03/01/2024,101295773.0,3522 W 38th Pl,60632,Chicago,IL,41.82364,-87.71279,75000.0,1709280000000.0,,,,LOT,RECENTLY_SOLD,-1.0,False,False,,1470.0,False,False,RECENTLY_SOLD,75000.0,True,False,False,USD,USA,77500.0,3049.2,sqft,False,,,,,,,,,,,,"3,049 sqft",
176,https://photos.zillowstatic.com/fp/56e129a16dcf31a39e65fc78032d2c42-p_e.jpg,True,/b/2663-n-ashland-ave-chicago-il-B4hF/,SOLD,For Rent,,"2663 N Ashland Ave, Chicago, IL",3.0,3.0,2125.0,947671.0,41.93062--87.66795,True,False,False,False,False,False,False,,False,416692000.0,5.0,41.93062,-87.66795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,https://photos.zillowstatic.com/fp/9e85f718326e28ebf920652f8c82b93e-p_e.jpg,True,/homedetails/2640-W-Cortland-St-APT-2F-Chicago-IL-60647/113955257_zpid/,SOLD,Closed,"$317,500","2640 W Cortland St APT 2F, Chicago, IL 60647",,,,,,,,False,False,True,False,False,,False,,,41.91597,-87.69387,113955257,RecentlySold,RecentChange,$318K,2.0,1.0,0.0,False,False,RecentlySold,RecentChange,False,False,False,MLS ID #11959611,@properties Christie's International Real Estate,RECENTLY_SOLD,Sold 03/01/2024,113955257.0,2640 W Cortland St APT 2F,60647,Chicago,IL,41.91597,-87.69387,317500.0,1709280000000.0,1.0,2.0,0.0,CONDO,RECENTLY_SOLD,-1.0,False,False,311500.0,1955.0,False,False,RECENTLY_SOLD,317500.0,True,False,False,USD,USA,262890.0,,,False,,,,Apt 2F,,,,,,,,,
178,https://photos.zillowstatic.com/fp/9c627f470f50cbaeea99df1a69df725f-p_e.jpg,True,/homedetails/1632-W-Julian-St-APT-3E-Chicago-IL-60622/113963422_zpid/,SOLD,Closed,"$885,000","1632 W Julian St APT 3E, Chicago, IL 60622",,,,,,,,False,False,True,False,False,,False,,,41.908554,-87.66905,113963422,RecentlySold,Non Owner Occupied,$885K,3.0,3.0,0.0,False,False,RecentlySold,Unknown Listed By,False,False,False,,"Urban Living Properties, LLC",RECENTLY_SOLD,Sold 03/01/2024,113963422.0,1632 W Julian St APT 3E,60622,Chicago,IL,41.908554,-87.66905,885000.0,1709280000000.0,3.0,3.0,0.0,CONDO,RECENTLY_SOLD,-1.0,False,False,862800.0,5501.0,False,False,RECENTLY_SOLD,885000.0,True,False,False,USD,USA,762640.0,,,False,,,,Apt 3E,,,,,,,,,
179,https://photos.zillowstatic.com/fp/f667095f34425127fbf698f7032fbebf-p_e.jpg,True,/b/1600-s-prairie-ave-chicago-il-CQsy/,SOLD,For Rent,,"1600 S Prairie Ave, Chicago, IL",1.0,1.5,995.0,1108966.0,41.860683--87.62205,True,False,True,False,False,False,False,,False,416692000.0,32.0,41.860683,-87.62205,,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
