,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,latLong.latitude,latLong.longitude,variableData.type,variableData.text,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,visited,info3String,brokerName,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.unit,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_FSBA,lotAreaString,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,plid,communityName,builderName,isCdpResult,style,isComingSoonCommunity
64,https://photos.zillowstatic.com/fp/1abc9ee029231092fbd0edc3c2449ab9-p_e.jpg,True,/homedetails/1425-4th-St-SW-APT-A609-Washington-DC-20024/410220_zpid/,SOLD,Sold,"$298,000","1425 4th St SW APT A609, Washington, DC 20024",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.872765,-77.01879,RECENTLY_SOLD,Sold 02/29/2024,410220,RecentlySold,RecentChange,$298K,1.0,1.0,735.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass,410220.0,1425 4th St SW APT A609,20024,Washington,DC,38.872765,-77.01879,298000.0,1709193600000.0,1.0,1.0,735.0,CONDO,RECENTLY_SOLD,-1.0,False,False,307600.0,2299.0,False,False,RECENTLY_SOLD,298000.0,503084000.0,True,False,False,USD,USA,425820.0,,,False,,,Apt A609,,,,,,,,,,,,,,
65,https://photos.zillowstatic.com/fp/651306a984f47c6d73795e3be4c8d43b-p_e.jpg,True,/homedetails/1425-4th-St-SW-APT-A116-Washington-DC-20024/410325_zpid/,SOLD,Sold,"$238,160","1425 4th St SW APT A116, Washington, DC 20024",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.872894,-77.018715,RECENTLY_SOLD,Sold 02/29/2024,410325,RecentlySold,RecentChange,$238K,0.0,1.0,451.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass,410325.0,1425 4th St SW APT A116,20024,Washington,DC,38.872894,-77.018715,238160.0,1709193600000.0,1.0,0.0,451.0,CONDO,RECENTLY_SOLD,-1.0,False,False,228400.0,1594.0,False,False,RECENTLY_SOLD,238160.0,503084000.0,True,False,False,USD,USA,206840.0,,,False,,,Apt A116,,,,,,,,,,,,,,
66,https://photos.zillowstatic.com/fp/d690ed00dd50e21332ba2d2dfd927937-p_e.jpg,True,/homedetails/1521-1st-St-SW-Washington-DC-20024/412349_zpid/,SOLD,Sold,"$699,900","1521 1st St SW, Washington, DC 20024",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.87147,-77.0124,RECENTLY_SOLD,Sold 02/29/2024,412349,RecentlySold,RecentChange,$700K,3.0,2.0,1120.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Samson Properties,412349.0,1521 1st St SW,20024,Washington,DC,38.87147,-77.0124,699900.0,1709193600000.0,2.0,3.0,1120.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,699500.0,3399.0,False,False,RECENTLY_SOLD,699900.0,503084000.0,True,False,False,USD,USA,635890.0,1239.0,sqft,False,,,,,,,,,,,,,,,,,
67,https://photos.zillowstatic.com/fp/af5aa62495bfbec19399db623ae1f6cc-p_e.jpg,True,/homedetails/408-4th-St-NE-Washington-DC-20002/414618_zpid/,SOLD,Sold,$1.46M,"408 4th St NE, Washington, DC 20002",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.89508,-77.00083,RECENTLY_SOLD,Sold 02/29/2024,414618,RecentlySold,RecentChange,$1.46M,4.0,4.0,2448.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Capital Properties,414618.0,408 4th St NE,20002,Washington,DC,38.89508,-77.00083,1455000.0,1709193600000.0,4.0,4.0,2448.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1450800.0,6138.0,False,False,RECENTLY_SOLD,1455000.0,503084000.0,True,False,False,USD,USA,1368970.0,1140.0,sqft,False,,,,,,,,,,,,,,,,,
68,https://photos.zillowstatic.com/fp/696303ca3afe92d55db4d941579d781f-p_e.jpg,True,/homedetails/502-M-St-NE-Washington-DC-20002/415914_zpid/,SOLD,Sold,$1.15M,"502 M St NE, Washington, DC 20002",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.9059,-76.999214,RECENTLY_SOLD,Sold 02/29/2024,415914,RecentlySold,RecentChange,$1.15M,3.0,4.0,2324.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Artifact Homes,415914.0,502 M St NE,20002,Washington,DC,38.9059,-76.999214,1150000.0,1709193600000.0,4.0,3.0,2324.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1144800.0,4950.0,False,False,RECENTLY_SOLD,1150000.0,503084000.0,True,False,False,USD,USA,903030.0,1575.0,sqft,False,,,,,,,,,,,,,,,,,
69,https://photos.zillowstatic.com/fp/8d9b78a45c4e41e45e25ab9f2929fd0d-p_e.jpg,True,/homedetails/806-I-St-NE-Washington-DC-20002/418877_zpid/,SOLD,Sold,$1.02M,"806 I St NE, Washington, DC 20002",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.901524,-76.99455,RECENTLY_SOLD,Sold 02/29/2024,418877,RecentlySold,RecentChange,$1.02M,3.0,3.0,1636.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Pearson Smith Realty, LLC",418877.0,806 I St NE,20002,Washington,DC,38.901524,-76.99455,1020000.0,1709193600000.0,3.0,3.0,1636.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,967800.0,4149.0,False,False,RECENTLY_SOLD,1020000.0,503084000.0,True,False,False,USD,USA,990430.0,1800.0,sqft,False,,,,,,,,,,,,,,,,,
70,https://photos.zillowstatic.com/fp/8d67759452c37ed275ed8c296136a69f-p_e.jpg,True,/homedetails/115-10th-St-NE-Washington-DC-20002/420628_zpid/,SOLD,Sold,$1.19M,"115 10th St NE, Washington, DC 20002",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.8914,-76.99246,RECENTLY_SOLD,Sold 02/29/2024,420628,RecentlySold,RecentChange,$1.19M,3.0,2.0,1843.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Coldwell Banker Realty - Washington,420628.0,115 10th St NE,20002,Washington,DC,38.8914,-76.99246,1190000.0,1709193600000.0,2.0,3.0,1843.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1190900.0,3963.0,False,False,RECENTLY_SOLD,1190000.0,503084000.0,True,False,False,USD,USA,1143340.0,1766.0,sqft,False,,,,,,,,,,,,,,,,,
71,https://photos.zillowstatic.com/fp/8056d338709fa7b9e6fa0b0fac921df4-p_e.jpg,True,/homedetails/1734-Massachusetts-Ave-SE-Washington-DC-20003/426978_zpid/,SOLD,Sold,"$620,000","1734 Massachusetts Ave SE, Washington, DC 20003",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.88574,-76.97947,RECENTLY_SOLD,Sold 02/29/2024,426978,RecentlySold,RecentChange,$620K,0.0,0.0,1840.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Capital Properties,426978.0,1734 Massachusetts Ave SE,20003,Washington,DC,38.88574,-76.97947,620000.0,1709193600000.0,0.0,0.0,1840.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,1749.0,False,False,RECENTLY_SOLD,620000.0,503084000.0,True,False,False,USD,USA,862890.0,2000.0,sqft,False,,,,,,,,,,,,,,,,,
72,https://photos.zillowstatic.com/fp/ab6d1c2a321b14cb32860e9a41e377e5-p_e.jpg,True,/homedetails/3220-Volta-Pl-NW-Washington-DC-20007/429805_zpid/,SOLD,Sold,$4.10M,"3220 Volta Pl NW, Washington, DC 20007",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.90966,-77.0652,RECENTLY_SOLD,Sold 02/29/2024,429805,RecentlySold,RecentChange,$4.10M,5.0,7.0,4848.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Coldwell Banker Realty - Washington,429805.0,3220 Volta Pl NW,20007,Washington,DC,38.90966,-77.0652,4100000.0,1709193600000.0,7.0,5.0,4848.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,11460.0,False,False,RECENTLY_SOLD,4100000.0,503084000.0,True,False,False,USD,USA,3147550.0,3178.0,sqft,False,,,,,,,,,,,,,,,,,
73,https://photos.zillowstatic.com/fp/a60a3717a17bb5934db25deab03d2bad-p_e.jpg,True,/b/1527-30th-st-nw-washington-dc-9Pb872/,SOLD,Downing And Vaux Condominium,,"1527 30th St NW, Washington, DC",2.0,2.0,1563.0,2090284434.0,Downing And Vaux Condominium,38.9101--77.05877,True,False,False,False,False,False,False,,False,503084000.0,2.0,38.9101,-77.05877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,https://photos.zillowstatic.com/fp/441fc5968d0d389f892f4fd844ccc3bf-p_e.jpg,True,/b/3020-dent-pl-nw-washington-dc-5h6BFB/,SOLD,Georgetown,,"3020 Dent Pl NW, Washington, DC",1.0,1.0,795.0,1043919332.0,Georgetown,38.91174--77.06009,True,True,False,False,False,False,False,,False,503084000.0,7.0,38.91174,-77.06009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,https://photos.zillowstatic.com/fp/841546ebaa5f790fde8f2fca4a53f00b-p_e.jpg,True,/homedetails/2107-37th-St-NW-Washington-DC-20007/433144_zpid/,SOLD,Sold,"$975,000","2107 37th St NW, Washington, DC 20007",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.91846,-77.07272,RECENTLY_SOLD,Sold 02/29/2024,433144,RecentlySold,RecentChange,$975K,2.0,2.0,1178.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Long & Foster Real Estate, Inc.",433144.0,2107 37th St NW,20007,Washington,DC,38.91846,-77.07272,975000.0,1709193600000.0,2.0,2.0,1178.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,957500.0,3497.0,False,False,RECENTLY_SOLD,975000.0,503084000.0,True,False,False,USD,USA,886230.0,1498.0,sqft,False,,,,,,,,,,,,,,,,,
76,https://photos.zillowstatic.com/fp/88c883813290899998406ca1be3c97bc-p_e.jpg,True,/homedetails/4401-W-St-NW-Washington-DC-20007/434252_zpid/,SOLD,Sold,$4.05M,"4401 W St NW, Washington, DC 20007",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.91935,-77.08633,RECENTLY_SOLD,Sold 02/29/2024,434252,RecentlySold,RecentChange,$4.05M,6.0,7.0,5544.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,TTR Sotheby's International Realty,434252.0,4401 W St NW,20007,Washington,DC,38.91935,-77.08633,4050000.0,1709193600000.0,7.0,6.0,5544.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,4140400.0,17971.0,False,False,RECENTLY_SOLD,4050000.0,503084000.0,True,False,False,USD,USA,3463900.0,7896.0,sqft,False,,,,,,,,,,,,,,,,,
77,https://photos.zillowstatic.com/fp/3e93843caa315e839b191b5997376acc-p_e.jpg,True,/homedetails/4615-Greene-Pl-NW-Washington-DC-20007/434798_zpid/,SOLD,Sold,$1.06M,"4615 Greene Pl NW, Washington, DC 20007",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.90873,-77.08802,RECENTLY_SOLD,Sold 02/29/2024,434798,RecentlySold,RecentChange,$1.06M,3.0,2.0,1473.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass,434798.0,4615 Greene Pl NW,20007,Washington,DC,38.90873,-77.08802,1060000.0,1709193600000.0,2.0,3.0,1473.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1010500.0,4472.0,False,False,RECENTLY_SOLD,1060000.0,503084000.0,True,False,False,USD,USA,900760.0,3344.0,sqft,False,,,,,,,,,,,,,,,,,
78,https://photos.zillowstatic.com/fp/2703b12876dc349519d34dc95d6ef055-p_e.jpg,True,/b/4200-cathedral-ave-nw-washington-dc-9PbjHD/,SOLD,Wesley Heights,,"4200 Cathedral Ave NW, Washington, DC",1.0,1.0,676.0,2090354465.0,Wesley Heights,38.92972--77.08294,True,False,False,False,False,False,False,,False,503084000.0,23.0,38.92972,-77.08294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,https://photos.zillowstatic.com/fp/078649bfbe40c781cd9a4b89e0a2396e-p_e.jpg,True,/homedetails/4100-Ingomar-St-NW-Washington-DC-20015/444714_zpid/,SOLD,Sold,$1.40M,"4100 Ingomar St NW, Washington, DC 20015",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.95789,-77.08066,RECENTLY_SOLD,Sold 02/29/2024,444714,RecentlySold,RecentChange,$1.40M,3.0,3.0,3200.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Washington Fine Properties, LLC",444714.0,4100 Ingomar St NW,20015,Washington,DC,38.95789,-77.08066,1403000.0,1709193600000.0,3.0,3.0,3200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1363800.0,6057.0,False,False,RECENTLY_SOLD,1403000.0,503084000.0,True,False,False,USD,USA,1531920.0,5700.0,sqft,False,,,,,,,,,,,,,,,,,
80,https://photos.zillowstatic.com/fp/94b1b143ba6f36215906e9bfef30b36b-p_e.jpg,True,/homedetails/3914-Morrison-St-NW-Washington-DC-20015/444982_zpid/,SOLD,Sold,$1.46M,"3914 Morrison St NW, Washington, DC 20015",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.9638,-77.07828,RECENTLY_SOLD,Sold 02/29/2024,444982,RecentlySold,RecentChange,$1.46M,5.0,5.0,2479.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass,444982.0,3914 Morrison St NW,20015,Washington,DC,38.9638,-77.07828,1460000.0,1709193600000.0,5.0,5.0,2479.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1292400.0,6700.0,False,False,RECENTLY_SOLD,1460000.0,503084000.0,True,False,False,USD,USA,1122750.0,3900.0,sqft,False,,,,,,,,,,,,,,,,,
81,https://photos.zillowstatic.com/fp/85672067c8413eb140f1b904baac3805-p_e.jpg,True,/homedetails/3208-Ellicott-St-NW-Washington-DC-20008/453456_zpid/,SOLD,Sold,$1.92M,"3208 Ellicott St NW, Washington, DC 20008",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.95261,-77.06604,RECENTLY_SOLD,Sold 02/29/2024,453456,RecentlySold,RecentChange,$1.92M,4.0,4.0,3700.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass,453456.0,3208 Ellicott St NW,20008,Washington,DC,38.95261,-77.06604,1920000.0,1709193600000.0,4.0,4.0,3700.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1619000.0,6420.0,False,False,RECENTLY_SOLD,1920000.0,503084000.0,True,False,False,USD,USA,1397630.0,7570.0,sqft,False,,,,,,,,,,,,,,,,,
82,https://photos.zillowstatic.com/fp/7e62099509f1d69e09d69814ab03592b-p_e.jpg,True,/homedetails/1832-24th-St-NW-Washington-DC-20008/460464_zpid/,SOLD,Sold,$6.20M,"1832 24th St NW, Washington, DC 20008",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.91499,-77.05289,RECENTLY_SOLD,Sold 02/29/2024,460464,RecentlySold,RecentChange,$6.20M,4.0,6.0,5709.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass,460464.0,1832 24th St NW,20008,Washington,DC,38.91499,-77.05289,6200000.0,1709193600000.0,6.0,4.0,5709.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,6204600.0,24363.0,False,False,RECENTLY_SOLD,6200000.0,503084000.0,True,False,False,USD,USA,5509280.0,4324.0,sqft,False,,,,,,,,,,,,,,,,,
83,https://photos.zillowstatic.com/fp/3822149e5a5b085653c313ef448005ae-p_e.jpg,True,/homedetails/2210-20th-St-NW-Washington-DC-20009/461673_zpid/,SOLD,Sold,$3.20M,"2210 20th St NW, Washington, DC 20009",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.91862,-77.04615,RECENTLY_SOLD,Sold 02/29/2024,461673,RecentlySold,RecentChange,$3.20M,4.0,4.0,3701.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,TTR Sotheby's International Realty,461673.0,2210 20th St NW,20009,Washington,DC,38.91862,-77.04615,3200000.0,1709193600000.0,4.0,4.0,3701.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,3202400.0,12759.0,False,False,RECENTLY_SOLD,3200000.0,503084000.0,True,False,False,USD,USA,1847780.0,1938.0,sqft,False,,,,,,,,,,,,,,,,,
84,https://photos.zillowstatic.com/fp/043792a44016f54f8c409403cea638d3-p_e.jpg,True,/homedetails/1310-Decatur-St-NW-Washington-DC-20011/471855_zpid/,SOLD,Sold,$1.05M,"1310 Decatur St NW, Washington, DC 20011",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.94809,-77.03089,RECENTLY_SOLD,Sold 02/29/2024,471855,RecentlySold,RecentChange,$1.05M,6.0,4.0,2970.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"RE/MAX Distinctive Real Estate, Inc.",471855.0,1310 Decatur St NW,20011,Washington,DC,38.94809,-77.03089,1050000.0,1709193600000.0,4.0,6.0,2970.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1050800.0,5500.0,False,False,RECENTLY_SOLD,1050000.0,503084000.0,True,False,False,USD,USA,963170.0,5000.0,sqft,False,,,,,,,,,,,,,,,,,
85,https://photos.zillowstatic.com/fp/7047ef244ee9fd25a9dc0f0d7bba75b6-p_e.jpg,True,/homedetails/5601-Chillum-Pl-NE-Washington-DC-20011/494160_zpid/,SOLD,Sold,"$680,000","5601 Chillum Pl NE, Washington, DC 20011",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.95855,-77.00032,RECENTLY_SOLD,Sold 02/29/2024,494160,RecentlySold,RecentChange,$680K,4.0,3.0,1496.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Spring Hill Real Estate, LLC.",494160.0,5601 Chillum Pl NE,20011,Washington,DC,38.95855,-77.00032,680000.0,1709193600000.0,3.0,4.0,1496.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,3399.0,False,False,RECENTLY_SOLD,680000.0,503084000.0,True,False,False,USD,USA,423950.0,3644.0,sqft,False,,,,,,,,,,,,,,,,,
86,https://photos.zillowstatic.com/fp/affc91772b4be03f92936f2646638412-p_e.jpg,True,/homedetails/1001-Newton-St-NE-Washington-DC-20017/496713_zpid/,SOLD,Sold,"$850,000","1001 Newton St NE, Washington, DC 20017",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.93324,-76.99248,RECENTLY_SOLD,Sold 02/29/2024,496713,RecentlySold,RecentChange,$850K,5.0,3.0,2642.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,RLAH @properties,496713.0,1001 Newton St NE,20017,Washington,DC,38.93324,-76.99248,850000.0,1709193600000.0,3.0,5.0,2642.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,856600.0,5095.0,False,False,RECENTLY_SOLD,850000.0,503084000.0,True,False,False,USD,USA,802900.0,4500.0,sqft,False,,,,,,,,,,,,,,,,,
87,https://photos.zillowstatic.com/fp/1a1714efca6079282ea75539c1d04097-p_e.jpg,True,/homedetails/1224-Farragut-Pl-NE-Washington-DC-20017/497465_zpid/,SOLD,Sold,"$608,000","1224 Farragut Pl NE, Washington, DC 20017",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.9518,-76.98902,RECENTLY_SOLD,Sold 02/29/2024,497465,RecentlySold,RecentChange,$608K,3.0,3.0,1406.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"EXP Realty, LLC",497465.0,1224 Farragut Pl NE,20017,Washington,DC,38.9518,-76.98902,608000.0,1709193600000.0,3.0,3.0,1406.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,601900.0,3300.0,False,False,RECENTLY_SOLD,608000.0,503084000.0,True,False,False,USD,USA,433880.0,1595.0,sqft,False,,,,,,,,,,,,,,,,,
88,https://photos.zillowstatic.com/fp/f8f9cec8c9a08cc2cdc074c297c3de82-p_e.jpg,True,/homedetails/3120-Newton-St-NE-Washington-DC-20018/504579_zpid/,SOLD,Sold,$1.16M,"3120 Newton St NE, Washington, DC 20018",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.9343,-76.96332,RECENTLY_SOLD,Sold 02/29/2024,504579,RecentlySold,RecentChange,$1.16M,5.0,5.0,3100.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Long & Foster Real Estate, Inc.",504579.0,3120 Newton St NE,20018,Washington,DC,38.9343,-76.96332,1161500.0,1709193600000.0,5.0,5.0,3100.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1162700.0,5095.0,False,False,RECENTLY_SOLD,1161500.0,503084000.0,True,False,False,USD,USA,490830.0,6214.0,sqft,False,,,,,,,,,,,,,,,,,
89,https://photos.zillowstatic.com/fp/f243cb64e156277909ea097c59562cb0-p_e.jpg,True,/homedetails/3082-Clinton-St-NE-Washington-DC-20018/504799_zpid/,SOLD,Sold,"$400,000","3082 Clinton St NE, Washington, DC 20018",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.93253,-76.96429,RECENTLY_SOLD,Sold 02/29/2024,504799,RecentlySold,RecentChange,$400K,3.0,2.0,2003.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Preferred Properties,504799.0,3082 Clinton St NE,20018,Washington,DC,38.93253,-76.96429,400000.0,1709193600000.0,2.0,3.0,2003.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,478400.0,3399.0,False,False,RECENTLY_SOLD,400000.0,503084000.0,True,False,False,USD,USA,529330.0,5189.0,sqft,False,,,,,,,,,,,,,,,,,
90,https://photos.zillowstatic.com/fp/78f32cc9d4c4b056c3db51bf41b4d6f0-p_e.jpg,True,/homedetails/2241-S-St-NE-Washington-DC-20002/506220_zpid/,SOLD,Sold,"$865,000","2241 S St NE, Washington, DC 20002",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.91387,-76.97239,RECENTLY_SOLD,Sold 02/29/2024,506220,RecentlySold,RecentChange,$865K,4.0,3.0,2566.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,RLAH @properties,506220.0,2241 S St NE,20002,Washington,DC,38.91387,-76.97239,865000.0,1709193600000.0,3.0,4.0,2566.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,4200.0,False,False,RECENTLY_SOLD,865000.0,503084000.0,True,False,False,USD,USA,546450.0,6650.0,sqft,False,,,,,,,,,,,,,,,,,
91,https://photos.zillowstatic.com/fp/d5a79b327b775512fc1117b1618e1387-p_e.jpg,True,/homedetails/20-Burns-St-NE-Washington-DC-20019/509722_zpid/,SOLD,Sold,"$280,000","20 Burns St NE, Washington, DC 20019",,,,,,,,,False,False,True,False,False,,False,503084000.0,,38.89047,-76.95062,RECENTLY_SOLD,Sold 02/29/2024,509722,RecentlySold,RecentChange,$280K,3.0,2.0,1498.0,False,False,RecentlySold,RecentChange,False,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Samson Properties,509722.0,20 Burns St NE,20019,Washington,DC,38.89047,-76.95062,280000.0,1709193600000.0,2.0,3.0,1498.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,302600.0,2963.0,False,False,RECENTLY_SOLD,280000.0,503084000.0,True,False,False,USD,USA,339060.0,3039.0,sqft,False,,,,,,,,,,,,,,,,,
