,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_FSBA,streetViewURL,streetViewMetadataURL,lotAreaString,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,plid,buildingName,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,communityName,builderName,isCdpResult,isComingSoonCommunity
148,2054474932,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/db224104feae940926da6d5bbc5b33c4-p_e.jpg,True,/homedetails/32512-N-21st-Ave-Phoenix-AZ-85085/2054474932_zpid/,SOLD,Sold,"$642,990",$643K,"32512 N 21st Ave, Phoenix, AZ 85085",5.0,3.0,1953.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Lennar Sales Corp,416695000.0,33.77948,-112.10508,RECENTLY_SOLD,Sold 03/01/2024,2054474932.0,32512 N 21st Ave,85085,Phoenix,AZ,33.77948,-112.10508,642990.0,1709280000000.0,3.0,5.0,1953.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,625200.0,2650.0,False,False,RECENTLY_SOLD,642990.0,416695000.0,True,False,False,USD,USA,,5625.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2054938568,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/9ea46373544a74410b6ed8582479b7ec-p_e.jpg,True,/homedetails/5525-W-Lodge-Dr-Laveen-AZ-85339/2054938568_zpid/,SOLD,Sold,"$406,990",$407K,"5525 W Lodge Dr, Laveen, AZ 85339",3.0,2.0,1579.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Arizona Best Real Estate,416695000.0,33.35297,-112.17891,RECENTLY_SOLD,Sold 03/01/2024,2054938568.0,5525 W Lodge Dr,85339,Laveen,AZ,33.35297,-112.17891,406990.0,1709280000000.0,2.0,3.0,1579.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,405500.0,2175.0,False,False,RECENTLY_SOLD,406990.0,416695000.0,True,False,False,USD,USA,,5750.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2055078017,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f08ecddf744c7cd49078d0cb1902b935-p_e.jpg,True,/homedetails/6910-W-Milada-Dr-Laveen-AZ-85339/2055078017_zpid/,SOLD,Sold,"$405,000",$405K,"6910 W Milada Dr, Laveen, AZ 85339",3.0,2.0,1568.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,"Meritage Homes of Arizona, Inc",416695000.0,33.363613,-112.207306,RECENTLY_SOLD,Sold 03/01/2024,2055078017.0,6910 W Milada Dr,85339,Laveen,AZ,33.363613,-112.207306,405000.0,1709280000000.0,2.0,3.0,1568.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,2094.0,False,False,RECENTLY_SOLD,405000.0,416695000.0,True,False,False,USD,USA,,5900.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2055425372,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=33.49480056762695,-112.260498046875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Pru3iVfkvPRJ432ZnM2EOYAZs5w=",,/homedetails/9343-W-Monterosa-St-Phoenix-AZ-85037/2055425372_zpid/,SOLD,Sold,"$487,990",$488K,"9343 W Monterosa St, Phoenix, AZ 85037",5.0,3.0,1953.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,False,False,False,,False,False,,,416695000.0,33.4948,-112.2605,OPEN_HOUSE,Open: Mon-Sun: By Appoi...,2055425372.0,9343 W Monterosa St,85037,Phoenix,AZ,33.4948,-112.2605,487990.0,1709280000000.0,3.0,5.0,1953.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,471200.0,2500.0,False,False,RECENTLY_SOLD,487990.0,416695000.0,True,True,False,USD,USA,,,,False,1699430400000.0,,-8000.0,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=33.49480056762695,-112.260498046875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rLgzDArMAhEHX3Sy5SKFQpaFZNw=","https://maps.googleapis.com/maps/api/streetview/metadata?location=33.49480056762695,-112.260498046875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=zXo7ian2ZSwkHf8YYJBltk-NMRM=",,,,,,,,,,,,,,
152,2057269816,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a00720a675729921ce765c70ceecfa49-p_e.jpg,True,/homedetails/24209-N-65th-Ave-29-Glendale-AZ-85310/2057269816_zpid/,SOLD,Sold,"$285,000",$285K,"24209 N 65th Ave #29, Glendale, AZ 85310",,,,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Hague Partners,416695000.0,33.705635,-112.19913,RECENTLY_SOLD,Sold 03/01/2024,2057269816.0,24209 N 65th Ave #29,85310,Glendale,AZ,33.705635,-112.19913,285000.0,1709280000000.0,,,,LOT,RECENTLY_SOLD,-1.0,False,False,,1806.0,False,False,RECENTLY_SOLD,285000.0,416695000.0,True,False,False,USD,USA,,0.6236455463728191,acres,False,,,,# 29,,,,,,,,,,,,,0.62 acres,,,,,,,,,,,,,
153,2057406106,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/226e48bae697c45bff46df17f4c4dbd7-p_e.jpg,True,/homedetails/3315-E-Kelton-Ln-UNIT-101-Phoenix-AZ-85032/2057406106_zpid/,SOLD,Sold,"$350,000",$350K,"3315 E Kelton Ln UNIT 101, Phoenix, AZ 85032",3.0,2.0,1368.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,DeLex Realty,416695000.0,33.637394,-112.011765,RECENTLY_SOLD,Sold 03/01/2024,2057406106.0,3315 E Kelton Ln UNIT 101,85032,Phoenix,AZ,33.637394,-112.011765,350000.0,1709280000000.0,2.0,3.0,1368.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,349000.0,2094.0,False,False,RECENTLY_SOLD,350000.0,416695000.0,True,False,False,USD,USA,,1418.0,sqft,False,,,,Unit 101,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,https://photos.zillowstatic.com/fp/fbee14bcb480e59ae8b6d4e7fd6ac157-p_e.jpg,True,/b/2136-e-paradise-ln-phoenix-az-65fsBH/,SOLD,For Rent,,,"2136 E Paradise Ln, Phoenix, AZ",,,,,,,,,False,,False,False,False,False,,False,,,,416695000.0,33.633804,-112.03597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1151061414.0,33.633804--112.03597,True,False,2.0,,,,,,,,,,,,,,,,,,
155,2061685654,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/3f32e00c9398f4e14aaf6ee63079d4a4-p_e.jpg,True,/homedetails/9338-W-Heatherbrae-Dr-Phoenix-AZ-85037/2061685654_zpid/,SOLD,Sold,"$498,000",$498K,"9338 W Heatherbrae Dr, Phoenix, AZ 85037",4.0,3.0,1943.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,West USA Realty,416695000.0,33.49752,-112.23857,,,2061685654.0,9338 W Heatherbrae Dr,85037,Phoenix,AZ,33.49752,-112.23857,498000.0,1709280000000.0,3.0,4.0,1943.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,494200.0,2450.0,False,False,FOR_RENT,2475.0,416695000.0,True,False,False,USD,USA,,5670.0,sqft,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
156,2062932401,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/167b00d9339824f885e55d3ad4cdb8e6-p_e.jpg,True,/homedetails/6736-W-Coles-Rd-Laveen-AZ-85339/2062932401_zpid/,SOLD,Sold,"$555,990",$556K,"6736 W Coles Rd, Laveen, AZ 85339",4.0,4.0,2821.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,"PCD Realty, LLC",416695000.0,33.369827,-112.20444,RECENTLY_SOLD,Sold 03/01/2024,2062932401.0,6736 W Coles Rd,85339,Laveen,AZ,33.369827,-112.20444,555990.0,1709280000000.0,4.0,4.0,2821.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,559000.0,2681.0,False,False,RECENTLY_SOLD,555990.0,416695000.0,True,False,False,USD,USA,,6600.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2065498568,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d16902899892df6e4923555e394f3548-p_e.jpg,True,/homedetails/2604-N-27th-St-12-Phoenix-AZ-85008/2065498568_zpid/,SOLD,Sold,"$625,000",$625K,"2604 N 27th St #12, Phoenix, AZ 85008",3.0,3.0,2051.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Keller Williams Realty Sonoran Living,416695000.0,33.477013,-112.02569,RECENTLY_SOLD,Sold 03/01/2024,2065498568.0,2604 N 27th St #12,85008,Phoenix,AZ,33.477013,-112.02569,625000.0,1709280000000.0,3.0,3.0,2051.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,620500.0,3046.0,False,False,RECENTLY_SOLD,625000.0,416695000.0,True,False,False,USD,USA,,3250.0,sqft,False,,,,# 12,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7469436,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7085c555869484de83f24410581bc0d0-p_e.jpg,True,/homedetails/7715-W-Cheery-Lynn-Rd-Phoenix-AZ-85033/7469436_zpid/,SOLD,Sold,"$440,000",$440K,"7715 W Cheery Lynn Rd, Phoenix, AZ 85033",4.0,2.0,1847.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,DeLex Realty,503095000.0,33.483948,-112.22439,RECENTLY_SOLD,Sold 02/29/2024,7469436.0,7715 W Cheery Lynn Rd,85033,Phoenix,AZ,33.483948,-112.22439,440000.0,1709193600000.0,2.0,4.0,1847.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,447500.0,2167.0,False,False,RECENTLY_SOLD,440000.0,503095000.0,True,False,False,USD,USA,194200.0,8054.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7471048,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/70fbb8082cc36bc21d728e9fd0dc2a7a-p_e.jpg,True,/homedetails/3824-N-88th-Dr-Phoenix-AZ-85037/7471048_zpid/,SOLD,Sold,"$305,000",$305K,"3824 N 88th Dr, Phoenix, AZ 85037",2.0,2.0,1086.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,eXp Realty,503095000.0,33.491535,-112.24934,RECENTLY_SOLD,Sold 02/29/2024,7471048.0,3824 N 88th Dr,85037,Phoenix,AZ,33.491535,-112.24934,305000.0,1709193600000.0,2.0,2.0,1086.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,300200.0,1707.0,False,False,FOR_SALE,0.0,503095000.0,True,False,False,USD,USA,160100.0,3785.0,sqft,False,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,
160,7479148,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c222594de65eff1104200ef0b3d6c1d9-p_e.jpg,True,/homedetails/8141-W-Cheery-Lynn-Rd-Phoenix-AZ-85033/7479148_zpid/,SOLD,Sold,"$326,000",$326K,"8141 W Cheery Lynn Rd, Phoenix, AZ 85033",3.0,2.0,1064.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,HomeSmart,503095000.0,33.483643,-112.23498,RECENTLY_SOLD,Sold 02/29/2024,7479148.0,8141 W Cheery Lynn Rd,85033,Phoenix,AZ,33.483643,-112.23498,326000.0,1709193600000.0,2.0,3.0,1064.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,344200.0,1794.0,False,False,RECENTLY_SOLD,326000.0,503095000.0,True,False,False,USD,USA,153300.0,5994.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,7484388,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/654015589b496f84c434f14a9cbcd7e4-p_e.jpg,True,/homedetails/4601-N-102nd-Ave-UNIT-1186-Phoenix-AZ-85037/7484388_zpid/,SOLD,Sold,"$247,500",$248K,"4601 N 102nd Ave UNIT 1186, Phoenix, AZ 85037",2.0,3.0,1088.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,American Freedom Realty,503095000.0,33.50291,-112.280075,RECENTLY_SOLD,Sold 02/29/2024,7484388.0,4601 N 102nd Ave UNIT 1186,85037,Phoenix,AZ,33.50291,-112.280075,247500.0,1709193600000.0,3.0,2.0,1088.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,250100.0,1500.0,False,False,RECENTLY_SOLD,247500.0,503095000.0,True,False,False,USD,USA,101800.0,521.0,sqft,False,,,,Unit 1186,,,,,,,,,,,,,,,,,,,,,,,,,,
162,7488078,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/72764b9f9af3d28c0cc0d67f94c3ebec-p_e.jpg,True,/homedetails/2022-N-84th-Ln-Phoenix-AZ-85037/7488078_zpid/,SOLD,Sold,"$350,900",$351K,"2022 N 84th Ln, Phoenix, AZ 85037",3.0,2.0,1231.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,West USA Realty,503095000.0,33.469715,-112.24204,RECENTLY_SOLD,Sold 02/29/2024,7488078.0,2022 N 84th Ln,85037,Phoenix,AZ,33.469715,-112.24204,350900.0,1709193600000.0,2.0,3.0,1231.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,358900.0,1841.0,False,False,RECENTLY_SOLD,350900.0,503095000.0,True,False,False,USD,USA,176500.0,5502.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,7488453,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/10ce0f5dd968a4bbd3b55e6327c039f1-p_e.jpg,True,/homedetails/10320-W-Orange-Dr-Glendale-AZ-85307/7488453_zpid/,SOLD,Sold,"$377,000",$377K,"10320 W Orange Dr, Glendale, AZ 85307",3.0,2.0,1689.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,West USA Realty,503095000.0,33.512524,-112.28223,RECENTLY_SOLD,Sold 02/29/2024,7488453.0,10320 W Orange Dr,85307,Glendale,AZ,33.512524,-112.28223,377000.0,1709193600000.0,2.0,3.0,1689.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,375500.0,1994.0,False,False,RECENTLY_SOLD,377000.0,503095000.0,True,False,False,USD,USA,204200.0,6090.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,7488887,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/0f1e373ef76de53f29912487d452010d-p_e.jpg,True,/homedetails/11242-W-Glenrosa-Ave-Phoenix-AZ-85037/7488887_zpid/,SOLD,Sold,"$340,000",$340K,"11242 W Glenrosa Ave, Phoenix, AZ 85037",3.0,2.0,1090.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Howe Realty,503095000.0,33.497063,-112.301636,RECENTLY_SOLD,Sold 02/29/2024,7488887.0,11242 W Glenrosa Ave,85037,Phoenix,AZ,33.497063,-112.301636,340000.0,1709193600000.0,2.0,3.0,1090.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,339300.0,1749.0,False,False,RECENTLY_SOLD,340000.0,503095000.0,True,False,False,USD,USA,162800.0,4200.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,7492256,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3eeb3d0b48894fd5b813698254152c72-p_e.jpg,True,/homedetails/5607-W-Roanoke-Ave-Phoenix-AZ-85035/7492256_zpid/,SOLD,Sold,"$380,000",$380K,"5607 W Roanoke Ave, Phoenix, AZ 85035",3.0,2.0,1628.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Wedgewood Homes Realty,503095000.0,33.478542,-112.18099,RECENTLY_SOLD,Sold 02/29/2024,7492256.0,5607 W Roanoke Ave,85035,Phoenix,AZ,33.478542,-112.18099,380000.0,1709193600000.0,2.0,3.0,1628.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,1999.0,False,False,RECENTLY_SOLD,380000.0,503095000.0,True,False,False,USD,USA,199600.0,7126.0,sqft,False,1704441600000.0,"$4,000 (Jan 5)",-4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,7505364,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/af4f5f214e9e677d5afa93c6aff1cce8-p_e.jpg,True,/homedetails/3506-W-Roosevelt-St-Phoenix-AZ-85009/7505364_zpid/,SOLD,Sold,"$310,000",$310K,"3506 W Roosevelt St, Phoenix, AZ 85009",4.0,2.0,963.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,EMG Real Estate,503095000.0,33.45893,-112.13516,RECENTLY_SOLD,Sold 02/29/2024,7505364.0,3506 W Roosevelt St,85009,Phoenix,AZ,33.45893,-112.13516,310000.0,1709193600000.0,2.0,4.0,963.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,306000.0,1599.0,False,False,RECENTLY_SOLD,310000.0,503095000.0,True,False,False,USD,USA,137000.0,6325.0,sqft,False,1707120000000.0,"$5,000 (Feb 5)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,7506008,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/edba239ec8bb3a056a469c4d0a4e82ff-p_e.jpg,True,/homedetails/3917-W-Tonto-St-Phoenix-AZ-85009/7506008_zpid/,SOLD,Sold,"$480,000",$480K,"3917 W Tonto St, Phoenix, AZ 85009",5.0,2.0,1500.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,eXp Realty,503095000.0,33.438553,-112.1441,RECENTLY_SOLD,Sold 02/29/2024,7506008.0,3917 W Tonto St,85009,Phoenix,AZ,33.438553,-112.1441,480000.0,1709193600000.0,2.0,5.0,1500.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,523900.0,1975.0,False,False,RECENTLY_SOLD,480000.0,503095000.0,True,False,False,USD,USA,162800.0,6850.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,7507454,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bc0fb90aad76db7c1c425920d3c0938e-p_e.jpg,True,/homedetails/3739-W-Catalina-Dr-Phoenix-AZ-85019/7507454_zpid/,SOLD,Sold,"$257,000",$257K,"3739 W Catalina Dr, Phoenix, AZ 85019",3.0,2.0,1696.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Charity Realty AZ Corp,503095000.0,33.481697,-112.140465,RECENTLY_SOLD,Sold 02/29/2024,7507454.0,3739 W Catalina Dr,85019,Phoenix,AZ,33.481697,-112.140465,257000.0,1709193600000.0,2.0,3.0,1696.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,2100.0,False,False,RECENTLY_SOLD,257000.0,503095000.0,True,False,False,USD,USA,69000.0,6290.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,7509299,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/287cc86ea54ddb17a0542fb9883a7359-p_e.jpg,True,/homedetails/4007-W-Osborn-Rd-Phoenix-AZ-85019/7509299_zpid/,SOLD,Sold,"$336,000",$336K,"4007 W Osborn Rd, Phoenix, AZ 85019",3.0,2.0,1305.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,eXp Realty,503095000.0,33.487446,-112.14536,RECENTLY_SOLD,Sold 02/29/2024,7509299.0,4007 W Osborn Rd,85019,Phoenix,AZ,33.487446,-112.14536,336000.0,1709193600000.0,2.0,3.0,1305.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,1794.0,False,False,RECENTLY_SOLD,336000.0,503095000.0,True,False,False,USD,USA,169300.0,7135.0,sqft,False,1706688000000.0,"$8,000 (Jan 31)",-8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,7517461,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b996e155aabcce5fac97023adc5c3a7f-p_e.jpg,True,/homedetails/2555-W-Flower-St-Phoenix-AZ-85017/7517461_zpid/,SOLD,Sold,"$389,990",$390K,"2555 W Flower St, Phoenix, AZ 85017",4.0,2.0,1613.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Prestige Realty,503095000.0,33.48597,-112.11508,RECENTLY_SOLD,Sold 02/29/2024,7517461.0,2555 W Flower St,85017,Phoenix,AZ,33.48597,-112.11508,389990.0,1709193600000.0,2.0,4.0,1613.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,393100.0,2189.0,False,False,RECENTLY_SOLD,389990.0,503095000.0,True,False,False,USD,USA,144200.0,6216.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,7525080,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/47bf2a81abad441dfdc7c7e93779398b-p_e.jpg,True,/homedetails/5047-S-10th-St-Phoenix-AZ-85040/7525080_zpid/,SOLD,Sold,"$203,000",$203K,"5047 S 10th St, Phoenix, AZ 85040",2.0,1.0,789.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Wrangler Real Estate,503095000.0,33.39992,-112.05877,RECENTLY_SOLD,Sold 02/29/2024,7525080.0,5047 S 10th St,85040,Phoenix,AZ,33.39992,-112.05877,203000.0,1709193600000.0,1.0,2.0,789.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,186200.0,1599.0,False,False,RECENTLY_SOLD,203000.0,503095000.0,True,False,False,USD,USA,102600.0,0.39708448117539025,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,7533865,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a7b98a9f3d310cbceb38d76d6ed39cc5-p_e.jpg,True,/homedetails/2537-N-9th-St-Phoenix-AZ-85006/7533865_zpid/,SOLD,Sold,"$610,000",$610K,"2537 N 9th St, Phoenix, AZ 85006",4.0,2.0,1970.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,My Home Group Real Estate,503095000.0,33.47617,-112.06148,RECENTLY_SOLD,Sold 02/29/2024,7533865.0,2537 N 9th St,85006,Phoenix,AZ,33.47617,-112.06148,610000.0,1709193600000.0,2.0,4.0,1970.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,3175.0,False,False,RECENTLY_SOLD,610000.0,503095000.0,True,False,False,USD,USA,374100.0,6778.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,7547233,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b23ec6e94a1bcfa8ce467046170d3651-p_e.jpg,True,/homedetails/1722-E-Hidalgo-Ave-Phoenix-AZ-85040/7547233_zpid/,SOLD,Sold,"$310,000",$310K,"1722 E Hidalgo Ave, Phoenix, AZ 85040",3.0,1.0,1043.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,HomeSmart,503095000.0,33.394054,-112.04411,RECENTLY_SOLD,Sold 02/29/2024,7547233.0,1722 E Hidalgo Ave,85040,Phoenix,AZ,33.394054,-112.04411,310000.0,1709193600000.0,1.0,3.0,1043.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,310200.0,1694.0,False,False,RECENTLY_SOLD,310000.0,503095000.0,True,False,False,USD,USA,143300.0,6652.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,7548039,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/cb09508a9204f8fa1e8f9b787961031c-p_e.jpg,True,/homedetails/2930-E-Chipman-Rd-Phoenix-AZ-85040/7548039_zpid/,SOLD,Sold,"$365,500",$366K,"2930 E Chipman Rd, Phoenix, AZ 85040",3.0,2.0,1329.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Listing provided by ARMLS,Long Realty Company,503095000.0,33.402695,-112.01702,RECENTLY_SOLD,Sold 02/29/2024,7548039.0,2930 E Chipman Rd,85040,Phoenix,AZ,33.402695,-112.01702,365500.0,1709193600000.0,2.0,3.0,1329.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,363000.0,1994.0,False,False,RECENTLY_SOLD,365500.0,503095000.0,True,False,False,USD,USA,186600.0,7436.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
