,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,streetViewURL,streetViewMetadataURL,lotAreaString,hdpData.homeInfo.videoCount,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,isR4R,hdpData.homeInfo.rentalMarketingSubType,plid,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_FSBA
108,16787661,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/4030d62d00029161a45c0a1d792e6833-p_e.jpg,True,/homedetails/8460-New-Salem-St-UNIT-35-San-Diego-CA-92126/16787661_zpid/,SOLD,Sold,"$575,000",$575K,"8460 New Salem St UNIT 35, San Diego, CA 92126",2.0,2.0,866.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Mastiha Inc,589488000,32.91654,-117.141426,RECENTLY_SOLD,Sold 02/28/2024,16787661.0,8460 New Salem St UNIT 35,92126,San Diego,CA,32.91654,-117.141426,575000.0,1709107200000.0,2.0,2.0,866.0,CONDO,RECENTLY_SOLD,-1.0,False,False,2700.0,False,False,RECENTLY_SOLD,575000.0,589488000.0,True,False,False,USD,USA,384852.0,False,,Unit 35,2.1308,acres,,,,,,,,,,,,,,,,,,,,
109,16850269,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/0ec4347bcb51388ce98e7a0f71dd7c2b-p_e.jpg,True,/homedetails/253-Gravilla-St-La-Jolla-CA-92037/16850269_zpid/,SOLD,Sold,$2.38M,$2.38M,"253 Gravilla St, La Jolla, CA 92037",3.0,3.0,1750.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Berkshire Hathaway HomeServices California Properties,589488000,32.82844,-117.27884,RECENTLY_SOLD,Sold 02/28/2024,16850269.0,253 Gravilla St,92037,La Jolla,CA,32.82844,-117.27884,2382000.0,1709107200000.0,3.0,3.0,1750.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,7677.0,False,False,RECENTLY_SOLD,2382000.0,589488000.0,True,False,False,USD,USA,1167048.0,False,2383200.0,,,,,,,,,,,,,,,,,,,,,,,
110,16869851,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/229cc800623d895b488eeddf0329be87-p_e.jpg,True,/homedetails/10250-Mirabel-Ln-San-Diego-CA-92124/16869851_zpid/,SOLD,Sold,"$860,000",$860K,"10250 Mirabel Ln, San Diego, CA 92124",3.0,3.0,1584.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,"eXp Realty of California, Inc",589488000,32.830776,-117.10848,RECENTLY_SOLD,Sold 02/28/2024,16869851.0,10250 Mirabel Ln,92124,San Diego,CA,32.830776,-117.10848,860000.0,1709107200000.0,3.0,3.0,1584.0,CONDO,RECENTLY_SOLD,-1.0,False,False,3999.0,False,False,RECENTLY_SOLD,860000.0,589488000.0,True,False,False,USD,USA,644006.0,False,,,,,,,,,,,,,,,,,,,,,,,,
111,16911138,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/60462a6946df86f8aee9e85a57c8e905-p_e.jpg,True,/homedetails/4769-Lamont-St-San-Diego-CA-92109/16911138_zpid/,SOLD,Sold,$1.12M,$1.12M,"4769 Lamont St, San Diego, CA 92109",2.0,3.0,1108.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Keller Williams La Jolla,589488000,32.805176,-117.236275,RECENTLY_SOLD,Sold 02/28/2024,16911138.0,4769 Lamont St,92109,San Diego,CA,32.805176,-117.236275,1115000.0,1709107200000.0,3.0,2.0,1108.0,CONDO,RECENTLY_SOLD,-1.0,False,False,3979.0,False,False,RECENTLY_SOLD,1115000.0,589488000.0,True,False,False,USD,USA,759490.0,False,1120500.0,,,,,,,,,,,,,,,,,,,,,,,
112,16920218,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/e1e1d2036a459686465a67f7c7bd1430-p_e.jpg,True,/homedetails/1251-Felspar-St-San-Diego-CA-92109/16920218_zpid/,SOLD,Sold,$1.83M,$1.83M,"1251 Felspar St, San Diego, CA 92109",3.0,2.0,1158.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,"Next Wave Commercial Real Estate, Inc.",589488000,32.79917,-117.24727,RECENTLY_SOLD,Sold 02/28/2024,16920218.0,1251 Felspar St,92109,San Diego,CA,32.79917,-117.24727,1825000.0,1709107200000.0,2.0,3.0,1158.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,5356.0,False,False,RECENTLY_SOLD,1825000.0,589488000.0,True,False,False,USD,USA,1080932.0,False,1837900.0,,6250.0,sqft,,,,,,,,,,,,,,,,,,,,
113,16932019,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/591c1877f68afd747d24a457afdcd547-p_e.jpg,True,/homedetails/9149-Huntington-Ave-San-Diego-CA-92123/16932019_zpid/,SOLD,Sold,$1.20M,$1.20M,"9149 Huntington Ave, San Diego, CA 92123",3.0,2.0,1500.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Maureen McCammon,589488000,32.795303,-117.13005,RECENTLY_SOLD,Sold 02/28/2024,16932019.0,9149 Huntington Ave,92123,San Diego,CA,32.795303,-117.13005,1195000.0,1709107200000.0,2.0,3.0,1500.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,4134.0,False,False,RECENTLY_SOLD,1195000.0,589488000.0,True,False,False,USD,USA,585974.0,False,1180200.0,,,,,,,,,,,,,,,,,,,,,,,
114,16938391,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/aea2207b5d41b4b5c7e7bdb785fa0c3a-p_e.jpg,True,/homedetails/2374-Chenault-St-San-Diego-CA-92123/16938391_zpid/,SOLD,Sold,$1.18M,$1.18M,"2374 Chenault St, San Diego, CA 92123",3.0,2.0,1680.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,"Big Block Realty, Inc.",589488000,32.788483,-117.14586,RECENTLY_SOLD,Sold 02/28/2024,16938391.0,2374 Chenault St,92123,San Diego,CA,32.788483,-117.14586,1175000.0,1709107200000.0,2.0,3.0,1680.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,4194.0,False,False,RECENTLY_SOLD,1175000.0,589488000.0,True,False,False,USD,USA,347451.0,False,1203300.0,,4900.0,sqft,,,,,,,,,,,,,,,,,,,,
115,16940913,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/6e53acc13b0c60b303867133daf75294-p_e.jpg,True,/homedetails/5161-Gardena-Ave-San-Diego-CA-92110/16940913_zpid/,SOLD,Sold,$1.42M,$1.42M,"5161 Gardena Ave, San Diego, CA 92110",3.0,2.0,1122.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,True,False,False,,False,False,"eXp Realty of California, Inc.",589488000,32.774982,-117.19183,RECENTLY_SOLD,Sold 02/28/2024,16940913.0,5161 Gardena Ave,92110,San Diego,CA,32.774982,-117.19183,1420000.0,1709107200000.0,2.0,3.0,1122.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,4224.0,False,False,RECENTLY_SOLD,1420000.0,589488000.0,True,False,False,USD,USA,941460.0,False,,,6000.0,sqft,,,,,,,,,,,,,,,,,,,,
116,,,,https://photos.zillowstatic.com/fp/4f7324d6b22eb2c01cbd45f67807c1fe-p_e.jpg,True,/b/4444-w-point-loma-blvd-san-diego-ca-5Xrsgr/,SOLD,For Rent,,,"4444 W Point Loma Blvd, San Diego, CA",,,,,,,,,False,,False,False,False,False,,False,,,589488000,32.75287,-117.23286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,725.0,1002236682.0,32.75287--117.23286,True,False,10.0,,,,,,,,,,,,
117,16978292,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5706bf8ddb8750558bfe1e7be046eae9-p_e.jpg,True,/homedetails/4371-Vivaracho-Ct-San-Diego-CA-92124/16978292_zpid/,SOLD,Sold,$1.33M,$1.33M,"4371 Vivaracho Ct, San Diego, CA 92124",4.0,3.0,2259.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Berkshire Hathaway HomeService,589488000,32.82514,-117.08852,RECENTLY_SOLD,Sold 02/28/2024,16978292.0,4371 Vivaracho Ct,92124,San Diego,CA,32.82514,-117.08852,1330000.0,1709107200000.0,3.0,4.0,2259.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,5147.0,False,False,RECENTLY_SOLD,1330000.0,589488000.0,True,False,False,USD,USA,320419.0,False,1353600.0,,9700.0,sqft,,,,,,,,,,,,,,,,,,,,
118,16981009,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/eeaed8523856cc1898b40d17db836698-p_e.jpg,True,/homedetails/7541-Milky-Way-Point-San-Diego-CA-92120/16981009_zpid/,SOLD,Sold,"$910,000",$910K,"7541 Milky Way Point, San Diego, CA 92120",4.0,2.0,1647.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,"Vylla Home, Inc.",589488000,32.80354,-117.06356,RECENTLY_SOLD,Sold 02/28/2024,16981009.0,7541 Milky Way Point,92120,San Diego,CA,32.80354,-117.06356,910000.0,1709107200000.0,2.0,4.0,1647.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,3999.0,False,False,RECENTLY_SOLD,910000.0,589488000.0,True,False,False,USD,USA,840405.0,False,923500.0,,6969.6,sqft,,,,,,,,,,,,,,,,,,,,
119,16995016,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a53b26ab179b458ec1b4b8a25079ce92-p_e.jpg,True,/homedetails/5237-Alcorn-Pl-San-Diego-CA-92115/16995016_zpid/,SOLD,Sold,$1.16M,$1.16M,"5237 Alcorn Pl, San Diego, CA 92115",3.0,2.0,1476.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Performance Estates & Homes,589488000,32.76482,-117.082596,RECENTLY_SOLD,Sold 02/28/2024,16995016.0,5237 Alcorn Pl,92115,San Diego,CA,32.76482,-117.082596,1160000.0,1709107200000.0,2.0,3.0,1476.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,3900.0,False,False,RECENTLY_SOLD,1160000.0,589488000.0,True,False,False,USD,USA,861900.0,False,1175700.0,,0.3168044077134986,acres,,,,,,,,,,,,,,,,,,,,
120,17012241,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/76ab78f02e29531e18be3474b56b8f99-p_e.jpg,True,/homedetails/2521-Roseview-Pl-San-Diego-CA-92105/17012241_zpid/,SOLD,Sold,"$690,000",$690K,"2521 Roseview Pl, San Diego, CA 92105",2.0,1.0,1120.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Coldwell Banker Realty,589488000,32.73182,-117.09775,RECENTLY_SOLD,Sold 02/28/2024,17012241.0,2521 Roseview Pl,92105,San Diego,CA,32.73182,-117.09775,690000.0,1709107200000.0,1.0,2.0,1120.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,3499.0,False,False,RECENTLY_SOLD,690000.0,589488000.0,True,False,False,USD,USA,483540.0,False,,,6367.0,sqft,,,,,,,,,,,,,,,,,,,,
121,17012520,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5a7c1d949cb48c7114050777c53ee474-p_e.jpg,True,/homedetails/2512-Baily-Ave-San-Diego-CA-92105/17012520_zpid/,SOLD,Sold,"$784,000",$784K,"2512 Baily Ave, San Diego, CA 92105",3.0,2.0,1102.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Premier Agency Corp,589488000,32.732452,-117.09247,RECENTLY_SOLD,Sold 02/28/2024,17012520.0,2512 Baily Ave,92105,San Diego,CA,32.732452,-117.09247,784000.0,1709107200000.0,2.0,3.0,1102.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,3499.0,False,False,RECENTLY_SOLD,784000.0,589488000.0,True,False,False,USD,USA,57677.0,False,786800.0,,5000.0,sqft,,,,,,,,,,,,,,,,,,,,
122,17015073,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/a81013c1852159953bb11f3bff9d3bb6-p_e.jpg,True,/homedetails/3352-Meridian-Ave-San-Diego-CA-92115/17015073_zpid/,SOLD,Sold,"$738,000",$738K,"3352 Meridian Ave, San Diego, CA 92115",3.0,2.0,1434.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,"TXR Homes, Inc.",589488000,32.741547,-117.05783,RECENTLY_SOLD,Sold 02/28/2024,17015073.0,3352 Meridian Ave,92115,San Diego,CA,32.741547,-117.05783,738000.0,1709107200000.0,2.0,3.0,1434.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,3599.0,False,False,PRE_FORECLOSURE,711800.0,589488000.0,True,False,False,USD,USA,105019.0,False,711800.0,,7400.0,sqft,,,,,,,,,,,,,,,,,,,,
123,17088551,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/451a468d97fc5496824588125a6ca371-p_e.jpg,True,/homedetails/5671-Churchward-St-San-Diego-CA-92114/17088551_zpid/,SOLD,Sold,"$840,000",$840K,"5671 Churchward St, San Diego, CA 92114",4.0,2.0,2105.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,"Big Block Realty, Inc.",589488000,32.70374,-117.07424,RECENTLY_SOLD,Sold 02/28/2024,17088551.0,5671 Churchward St,92114,San Diego,CA,32.70374,-117.07424,840000.0,1709107200000.0,2.0,4.0,2105.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,4500.0,False,False,RECENTLY_SOLD,840000.0,589488000.0,True,False,False,USD,USA,624238.0,False,826300.0,,7600.0,sqft,,,,,,,,,,,,,,,,,,,,
124,,,,https://photos.zillowstatic.com/fp/6ed422306e6d0a4263d021b5c4cde65d-p_e.jpg,True,/b/17161-alva-rd-san-diego-ca-5XmX72/,SOLD,For Rent,,,"17161 Alva Rd, San Diego, CA",,,,,,,,,False,,False,False,False,False,,False,,,589488000,33.02822,-117.10508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,899.0,1001726257.0,33.02822--117.10508,True,False,2.0,,,,,,,,,,,,
125,54583709,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a2c878721843d473275a5add39b66eeb-p_e.jpg,True,/homedetails/5983-Vista-Santa-Catarina-San-Diego-CA-92154/54583709_zpid/,SOLD,Sold,"$830,000",$830K,"5983 Vista Santa Catarina, San Diego, CA 92154",4.0,3.0,2066.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,San Diego Realty Excellence,589488000,32.580284,-117.00688,RECENTLY_SOLD,Sold 02/28/2024,54583709.0,5983 Vista Santa Catarina,92154,San Diego,CA,32.580284,-117.00688,830000.0,1709107200000.0,3.0,4.0,2066.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,4500.0,False,False,RECENTLY_SOLD,830000.0,589488000.0,True,False,False,USD,USA,594435.0,False,850400.0,,4297.0,sqft,,,,,,,,,,,,,,,,,,,,
126,,,,https://photos.zillowstatic.com/fp/051f4a1aa2e25e1ee24896aef19a37e3-p_e.jpg,True,/b/3840-elijah-ct-san-diego-ca-5Xn2Z8/,SOLD,For Rent,,,"3840 Elijah Ct, San Diego, CA",,,,,,,,,False,,False,False,False,False,,False,,,589488000,32.946198,-117.23326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,963.0,1001782613.0,32.946198--117.23326,True,False,5.0,,,,,,,,,,,,
127,,,,https://photos.zillowstatic.com/fp/c79b13eec273596ff4ad3253321fdd85-p_e.jpg,True,/b/4041-oakcrest-dr-san-diego-ca-5Xty9Y/,SOLD,For Rent,,,"4041 Oakcrest Dr, San Diego, CA",,,,,,,,,False,,False,False,False,False,,False,,,589488000,32.750134,-117.08618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,900.0,1002482697.0,32.750134--117.08618,True,False,4.0,,,,,,,,,,,,
128,69812425,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/7b657b006cf735a7030645aa11ec5b2c-p_e.jpg,True,/homedetails/5030-A-St-APT-1-San-Diego-CA-92102/69812425_zpid/,SOLD,Sold,"$500,000",$500K,"5030 A St APT 1, San Diego, CA 92102",3.0,2.0,990.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,First Team Real Estate,589488000,32.718723,-117.086784,RECENTLY_SOLD,Sold 02/28/2024,69812425.0,5030 A St APT 1,92102,San Diego,CA,32.718723,-117.086784,500000.0,1709107200000.0,2.0,3.0,990.0,CONDO,RECENTLY_SOLD,-1.0,False,False,3099.0,False,False,RECENTLY_SOLD,500000.0,589488000.0,True,False,False,USD,USA,408000.0,False,497500.0,Apt 1,1.0567,acres,,,,,,,,,,,,,,,,,,,,
129,72093478,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/82b875e66930d64ae311be1fc7ce0918-p_e.jpg,True,/homedetails/5590-Calle-Miramar-La-Jolla-CA-92037/72093478_zpid/,SOLD,Sold,$2.70M,$2.70M,"5590 Calle Miramar, La Jolla, CA 92037",3.0,2.0,2063.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Berkshire Hathaway HomeServices California Properties,589488000,32.817318,-117.24714,RECENTLY_SOLD,Sold 02/28/2024,72093478.0,5590 Calle Miramar,92037,La Jolla,CA,32.817318,-117.24714,2700000.0,1709107200000.0,2.0,3.0,2063.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,9105.0,False,False,RECENTLY_SOLD,2700000.0,589488000.0,True,False,False,USD,USA,2314890.0,False,2674100.0,,0.2846648301193756,acres,,,,,,,,,,,,,,,,,,,,
130,,,,https://photos.zillowstatic.com/fp/a58dd711c03ac9bf65d92aebcac8e43b-p_e.jpg,True,/b/350-529-san-diego-ca-5XmXk8/,SOLD,For Rent,,,"350 11th Ave, San Diego, CA",,,,,,,,,True,,False,False,False,False,,False,,,589488000,32.70882,-117.155106,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,675.0,1001727782.0,32.70882--117.155106,True,False,6.0,,,,,,,,,,,,
131,,,,https://photos.zillowstatic.com/fp/90bb7a0b93e2f935b41d387afb408534-p_e.jpg,True,/b/3100-6th-ave-san-diego-ca-5XrDGP/,SOLD,For Rent,,,"3100 6th Ave, San Diego, CA",,,,,,,,,False,,False,False,False,False,,False,,,589488000,32.737988,-117.15973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1330.0,1002158799.0,32.737988--117.15973,True,False,2.0,,,,,,,,,,,,
132,,,,https://photos.zillowstatic.com/fp/5b76cc93370c2b4b4878c88fe11ace1e-p_e.jpg,True,/b/425-w-beech-st-san-diego-ca-5XkxNL/,SOLD,For Rent,,,"425 W Beech St, San Diego, CA",,,,,,,,,True,,False,False,False,False,,False,,,589488000,32.720387,-117.16696,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,585.0,1001657281.0,32.720387--117.16696,True,False,67.0,,,,,,,,,,,,
133,295350455,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/4023fb9d6a2d59d558b0ce884a1a7e9e-p_e.jpg,True,/homedetails/5648-54-Lauretta-St-San-Diego-CA-92110/295350455_zpid/,SOLD,Sold,$2.75M,$2.75M,"5648-54 Lauretta St, San Diego, CA 92110",12.0,12.0,5800.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Heritage Homes San Diego,589488000,32.767845,-117.19115,RECENTLY_SOLD,Sold 02/28/2024,295350455.0,5648-54 Lauretta St,92110,San Diego,CA,32.767845,-117.19115,2750000.0,1709107200000.0,12.0,12.0,5800.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,9438.0,False,False,RECENTLY_SOLD,2750000.0,589488000.0,True,False,False,USD,USA,1713692.0,False,2866700.0,,5169.0,sqft,,,,,,,,,,,,,,,,,,,,
134,2053361407,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/74d0b5fa7b2c7c96e6f7987a18931838-p_e.jpg,True,/homedetails/1934-Edgemont-St-San-Diego-CA-92102/2053361407_zpid/,SOLD,Sold,$2.00M,$2.00M,"1934 Edgemont St, San Diego, CA 92102",7.0,4.0,2669.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Pretorian Realty,589488000,32.72606,-117.126785,RECENTLY_SOLD,Sold 02/28/2024,2053361407.0,1934 Edgemont St,92102,San Diego,CA,32.72606,-117.126785,2000000.0,1709107200000.0,4.0,7.0,2669.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,7800.0,False,False,RECENTLY_SOLD,2000000.0,589488000.0,True,False,False,USD,USA,,False,2178500.0,,5367.0,sqft,,,,,,,,,,,,,,,,,,,,
135,2057638113,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d0e656140b488c0420b3e0259955a192-p_e.jpg,True,/homedetails/5334-Olvera-Ave-San-Diego-CA-92114/2057638113_zpid/,SOLD,Sold,"$899,000",$899K,"5334 Olvera Ave, San Diego, CA 92114",4.0,3.0,1724.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,IQ Realty & Lending,589488000,32.698627,-117.08056,RECENTLY_SOLD,Sold 02/28/2024,2057638113.0,5334 Olvera Ave,92114,San Diego,CA,32.698627,-117.08056,899000.0,1709107200000.0,3.0,4.0,1724.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2891.0,False,False,RECENTLY_SOLD,899000.0,589488000.0,True,False,False,USD,USA,,False,,,7244.0,acres,,,,,,,,,,,,,,,,,,,,
136,,,,https://photos.zillowstatic.com/fp/7e2d798eb93fd4a562c8b07692a175ec-p_e.jpg,True,/b/17199-w-bernardo-dr-w-san-diego-ca-9gfPvY/,SOLD,For Rent,,,"17199 W Bernardo Dr W, San Diego, CA",,,,,,,,,False,,False,False,False,False,,False,,,589488000,33.026527,-117.08088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,855.0,2171377746.0,33.026527--117.08088,True,False,38.0,,,,,,,,,,,,
137,2100629420,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.799991607666016,-117.23680114746094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=A21NYYS3a-6dUaqJtuKingwJq3o=",,/homedetails/4455-Kendall-St-APT-8-San-Diego-CA-92109/2100629420_zpid/,SOLD,Sold,$3.78M,$3.78M,"4455 Kendall St APT 8, San Diego, CA 92109",1.0,1.0,,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,589488000,32.79999,-117.2368,RECENTLY_SOLD,Sold 02/28/2024,2100629420.0,4455 Kendall St APT 8,92109,San Diego,CA,32.79999,-117.2368,3780000.0,1709107200000.0,1.0,1.0,,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,2290.0,False,False,RECENTLY_SOLD,3780000.0,589488000.0,True,False,False,USD,USA,,False,826000.0,Apt 8,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.799991607666016,-117.23680114746094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hl0d0YFgFNU8o0-5zPWsI7vIEik=","https://maps.googleapis.com/maps/api/streetview/metadata?location=32.799991607666016,-117.23680114746094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_eVUvc7QBB1JUL05QB_-INjrfqU=",,,,,,,,,,
138,16736047,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/17dfe835c30fd96003c90965563d4e12-p_e.jpg,True,/homedetails/12753-Corte-Cierna-San-Diego-CA-92128/16736047_zpid/,SOLD,Sold,$1.33M,$1.33M,"12753 Corte Cierna, San Diego, CA 92128",3.0,2.0,1565.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Compass,675888000,33.034786,-117.05358,RECENTLY_SOLD,Sold 02/27/2024,16736047.0,12753 Corte Cierna,92128,San Diego,CA,33.034786,-117.05358,1325000.0,1709020800000.0,2.0,3.0,1565.0,CONDO,RECENTLY_SOLD,-1.0,False,False,3748.0,False,False,RECENTLY_SOLD,1325000.0,675888000.0,True,False,False,USD,USA,648034.0,False,1325700.0,,,,,,,,,,,,,,,,,,,,,,,
139,16741405,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b46dbd1857a2ba0853a068262fa53cf5-p_e.jpg,True,/homedetails/12768-Gibraltar-Dr-San-Diego-CA-92128/16741405_zpid/,SOLD,Sold,$1.73M,$1.73M,"12768 Gibraltar Dr, San Diego, CA 92128",5.0,3.0,2401.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Compass,675888000,33.026062,-117.05515,RECENTLY_SOLD,Sold 02/27/2024,16741405.0,12768 Gibraltar Dr,92128,San Diego,CA,33.026062,-117.05515,1725000.0,1709020800000.0,3.0,5.0,2401.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,4963.0,False,False,RECENTLY_SOLD,1725000.0,675888000.0,True,False,False,USD,USA,1558000.0,False,1752600.0,,7767.0,sqft,,,,,,,,,,,,,,,,,,,,
