,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,latLong.latitude,latLong.longitude,variableData.type,variableData.text,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,visited,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info6String,brokerName,hdpData.homeInfo.videoCount,hdpData.homeInfo.unit,plid,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,communityName,builderName,isCdpResult,style,isComingSoonCommunity,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,lotAreaString,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_forAuction
113,https://photos.zillowstatic.com/fp/a54f199432fffad572c76d8c6814bc82-p_e.jpg,True,/homedetails/20-Shields-St-San-Francisco-CA-94132/15190419_zpid/,SOLD,Sold,$1.15M,"20 Shields St, San Francisco, CA 94132",,,,,,,,True,False,True,False,False,,False,1021501000.0,,37.718136,-122.46305,RECENTLY_SOLD,Sold 02/23/2024,15190419,RecentlySold,Non Owner Occupied,$1.15M,2.0,2.0,1122.0,False,False,RecentlySold,Unknown Listed By,False,False,False,15190419.0,20 Shields St,94132,San Francisco,CA,37.718136,-122.46305,1150500.0,1708675200000.0,2.0,2.0,1122.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1150200.0,4300.0,False,False,RECENTLY_SOLD,1150500.0,1021501000.0,True,False,False,USD,USA,123809.0,2495.988,sqft,False,Oliver Burgelman DRE #01388135,Vanguard Properties,,,,,,,,,,,,,,,,,,,,,
114,https://photos.zillowstatic.com/fp/245f0b992318dcf3509f92e5805ba106-p_e.jpg,True,/homedetails/85-Farallones-St-San-Francisco-CA-94112/15194585_zpid/,SOLD,Sold,$1.12M,"85 Farallones St, San Francisco, CA 94112",,,,,,,,False,False,True,False,False,,False,1021501000.0,,37.71379,-122.45542,RECENTLY_SOLD,Sold 02/23/2024,15194585,RecentlySold,Non Owner Occupied,$1.12M,3.0,2.0,1670.0,False,False,RecentlySold,Unknown Listed By,False,False,False,15194585.0,85 Farallones St,94112,San Francisco,CA,37.71379,-122.45542,1123000.0,1708675200000.0,2.0,3.0,1670.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1122600.0,4850.0,False,False,RECENTLY_SOLD,1123000.0,1021501000.0,True,False,False,USD,USA,254040.0,3528.36,sqft,False,Suzanne A. Agasi DRE #01891734,Marker Luxury Properties,,,,,,,,,,,,,,,,,,,,,
115,https://photos.zillowstatic.com/fp/06d6e6e3b0046d1dee8edc7666c32dd8-p_e.jpg,True,/apartments/san-francisco-ca/bluxome-place/5XsRHG/,SOLD,For Rent,,"1 Bluxome St, San Francisco, CA",1.0,1.0,912.0,1002302901.0,37.777233--122.39558,True,True,False,False,False,False,False,,False,1021501000.0,6.0,37.777233,-122.39558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,https://photos.zillowstatic.com/fp/cb911c9e83bcad229bf8e3a1b6f91f9e-p_e.jpg,True,/b/988-fulton-st-san-francisco-ca-5XkBMJ/,SOLD,For Rent,,"988 Fulton St, San Francisco, CA",0.0,1.0,417.0,1001565992.0,37.777706--122.43235,True,True,False,False,False,False,False,,False,1021501000.0,10.0,37.777706,-122.43235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,https://photos.zillowstatic.com/fp/c2279034a74c9a054d5cb0bb6b7eda76-p_e.jpg,True,/b/1011-23rd-st-san-francisco-ca-5YNggx/,SOLD,For Rent,,"1011 23rd St, San Francisco, CA",1.0,2.0,1004.0,1005273952.0,37.75503--122.39025,True,False,True,False,False,False,False,,False,1021501000.0,2.0,37.75503,-122.39025,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,https://photos.zillowstatic.com/fp/f876407c388bbb8bad1cb3edd599ee56-p_e.jpg,True,/b/300-berry-st-san-francisco-ca-5Xmj4J/,SOLD,For Rent,,"300 Berry St, San Francisco, CA",1.0,1.0,597.0,1001747733.0,37.774086--122.39585,True,False,False,False,False,False,False,,False,1021501000.0,33.0,37.774086,-122.39585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,https://photos.zillowstatic.com/fp/cd3adb3d6fefcd04af6f34b72a970704-p_e.jpg,True,/b/residential-condominiums-san-francisco-ca-5bmsK9/,SOLD,For Rent,,"2101 Bryant St, San Francisco, CA",1.0,1.0,900.0,1019059573.0,37.759796--122.40958,True,False,True,False,False,False,False,,False,1021501000.0,5.0,37.759796,-122.40958,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,https://photos.zillowstatic.com/fp/6909d308c5851dbb93aaf7fbdf765450-p_e.jpg,True,/b/400-beale-st-san-francisco-ca-5Xn23n/,SOLD,For Rent,,"400 Beale St, San Francisco, CA",1.0,0.0,675.0,1001781322.0,37.786903--122.39092,True,False,False,False,False,False,False,,False,1021501000.0,32.0,37.786903,-122.39092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.75144577026367,-122.41860961914062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Jgw0H8tuKZWnhE-PNCe3oaJUNLk=",,/homedetails/2840-Mission-St-2844-San-Francisco-CA-94110/241587446_zpid/,SOLD,Sold,$1.57M,"2840 Mission St #2844, San Francisco, CA 94110",,,,,,,,False,False,False,False,False,,False,1021501000.0,,37.751446,-122.41861,RECENTLY_SOLD,Sold 02/23/2024,241587446,RecentlySold,Non Owner Occupied,$1.57M,,2.0,3137.0,False,False,RecentlySold,Unknown Listed By,False,False,False,241587446.0,2840 Mission St #2844,94110,San Francisco,CA,37.751446,-122.41861,1570000.0,1708675200000.0,2.0,,3137.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1745200.0,4349.0,False,False,RECENTLY_SOLD,1570000.0,1021501000.0,True,False,False,USD,USA,95642.0,2186.0,sqft,False,,,,# 2844,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.75144577026367,-122.41860961914062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=czaculb10CEZm8vwLEL_xmNhVNI=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.75144577026367,-122.41860961914062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=oRVezyBDakGFX7vQ-j557V1Q7g0=",,,,,,,,,,,,,,,,
122,https://photos.zillowstatic.com/fp/9aeaae20b7d8d6e158512dc02dad8bbb-p_e.jpg,True,"/b/building/37.76969,-122.4371_ll/",SOLD,For Rent,,"153 Divisadero St, San Francisco, CA",3.0,2.0,1461.0,,37.76969--122.4371,True,False,False,False,False,False,False,,False,1021501000.0,2.0,37.76969,-122.4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.72731018066406,-122.36779022216797&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=IZ3wKCVI3GclDwwj5Nlwn43Na24=",,/b/51-innes-ct-san-francisco-ca-9NLgdV/,SOLD,For Rent,,"51 Innes Ct, San Francisco, CA",1.0,1.0,720.0,2083056321.0,37.72731--122.36779,True,False,False,False,False,False,False,,False,1021501000.0,12.0,37.72731,-122.36779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35052,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.72731018066406,-122.36779022216797&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Qgt06C_lL_XMhj4SXoQ_Z5P9oeQ=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.72731018066406,-122.36779022216797&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GhTFbNkCJHHA3Q88LOeRKlNxPaQ=",,,,,,,,,,,,,,,,
124,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.728172302246094,-122.36766052246094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=np9DhT3x3FebjsqrTYDbCIX8utw=",,/b/10-kennedy-pl-san-francisco-ca-9NLbgj/,SOLD,For Rent,,"10 Kennedy Pl, San Francisco, CA",1.0,1.0,613.0,2083046826.0,37.728172--122.36766,True,False,False,False,False,False,False,,False,1021501000.0,16.0,37.728172,-122.36766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28732219,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.728172302246094,-122.36766052246094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=dpberIOFSdm_vcZqNIuygMqZ_9I=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.728172302246094,-122.36766052246094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=vp_WfuPgq5ETFijv714L37WHT0k=",,,,,,,,,,,,,,,,
125,https://photos.zillowstatic.com/fp/90cc8e13f89c4ce50b0d8020e01dc17a-p_e.jpg,True,/homedetails/1351-1353-46th-Ave-San-Francisco-CA-94122/331640264_zpid/,SOLD,Sold,"$868,000","1351-1353 46th Ave, San Francisco, CA 94122",,,,,,,,False,False,True,False,False,,False,1021501000.0,,37.761307,-122.50632,RECENTLY_SOLD,Sold 02/23/2024,331640264,RecentlySold,Non Owner Occupied,$868K,2.0,2.0,1444.0,False,False,RecentlySold,Unknown Listed By,False,False,False,331640264.0,1351-1353 46th Ave,94122,San Francisco,CA,37.761307,-122.50632,868000.0,1708675200000.0,2.0,2.0,1444.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,867700.0,4200.0,False,False,RECENTLY_SOLD,868000.0,1021501000.0,True,False,False,USD,USA,71440.0,2996.928,sqft,False,Radha Tomassetti DRE #01279040,Compass,,,,,,,,,,,,,,,,,,,,,
126,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.777557373046875,-122.46001434326172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Z8UaXQajLkKMURQ0DQea4WTbEpI=",,/homedetails/597-599-2nd-Ave-San-Francisco-CA-94118/332855149_zpid/,SOLD,Sold,$1.22M,"597-599 2nd Ave, San Francisco, CA 94118",,,,,,,,False,False,False,False,False,,False,1021501000.0,,37.777557,-122.460014,RECENTLY_SOLD,Sold 02/23/2024,332855149,RecentlySold,Non Owner Occupied,$1.22M,4.0,2.0,2250.0,False,False,RecentlySold,Unknown Listed By,False,False,False,332855149.0,597-599 2nd Ave,94118,San Francisco,CA,37.777557,-122.460014,1220000.0,1708675200000.0,2.0,4.0,2250.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,1549800.0,6749.0,False,False,RECENTLY_SOLD,1220000.0,1021501000.0,True,False,False,USD,USA,1836000.0,2375.0,sqft,False,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.777557373046875,-122.46001434326172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=MeIa8bc8WZX7DiFeH5KzKuj9I5I=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.777557373046875,-122.46001434326172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=m5uBE9nz6gtlxwyW-_DOdQ3rg_8=",,,,,,,,,,,,,,,,
127,https://photos.zillowstatic.com/fp/62ca80d1caa1cdf03aac2c5b45dcd3e0-p_e.jpg,True,/homedetails/273-275-30th-St-San-Francisco-CA-94131/332863193_zpid/,SOLD,Sold,$2.50M,"273-275 30th St, San Francisco, CA 94131",,,,,,,,False,False,True,False,False,,False,1021501000.0,,37.74187,-122.42625,RECENTLY_SOLD,Sold 02/23/2024,332863193,RecentlySold,Non Owner Occupied,$2.50M,5.0,7.0,2434.0,False,False,RecentlySold,Unknown Listed By,False,False,False,332863193.0,273-275 30th St,94131,San Francisco,CA,37.74187,-122.42625,2500000.0,1708675200000.0,7.0,5.0,2434.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,2499100.0,9949.0,False,False,RECENTLY_SOLD,2500000.0,1021501000.0,True,False,False,USD,USA,1545284.0,2850.0,sqft,False,Faye Dibachi DRE #01349520,Compass,,,,,,,,,,,,,,,,,,,,,
128,https://photos.zillowstatic.com/fp/ef1851fa6d6c04f7d51e0a1ff8bfdf39-p_e.jpg,True,/b/280-spear-st-san-francisco-ca-BMfRLG/,SOLD,For Rent,,"280 Spear St, San Francisco, CA",1.0,1.0,519.0,2361619594.0,37.790325--122.39153,True,False,True,False,False,False,False,,False,1021501000.0,162.0,37.790325,-122.39153,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.79155731201172,-122.39167022705078&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=yi7vcx_jWsNJFrKpXTmVh5fRfpo=",,/b/75-howard-st-san-francisco-ca-9NK2hN/,SOLD,For Rent,,"75 Howard St, San Francisco, CA",1.0,1.0,880.0,2082859580.0,37.791557--122.39167,True,True,False,False,False,False,False,,False,1021501000.0,33.0,37.791557,-122.39167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.79155731201172,-122.39167022705078&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Ph0eQhPpaAl-Gc_hUEsBANdZ_JM=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.79155731201172,-122.39167022705078&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UbQS-u9RatNSV7t2P9PJ5rrZFDc=",,,,,,,,,,,,,,,,
130,https://photos.zillowstatic.com/fp/dc995c0623a217be39d571882089aacc-p_e.jpg,True,/b/1079-lombard-st-san-francisco-ca-9NKCCG/,SOLD,For Rent,,"1079 Lombard St, San Francisco, CA",2.0,2.0,1196.0,2082879958.0,37.801838--122.41914,True,False,False,False,False,False,False,,False,1021501000.0,3.0,37.801838,-122.41914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,https://photos.zillowstatic.com/fp/19a301035938368646cf0fcf00302e02-p_e.jpg,True,/homedetails/1-Steuart-Ln-806-San-Francisco-CA-94105/2053534666_zpid/,SOLD,Sold,$7.00M,"1 Steuart Ln #806, San Francisco, CA 94105",,,,,,,,False,False,True,False,False,,False,1021501000.0,,37.78875,-122.39529,RECENTLY_SOLD,Sold 02/23/2024,2053534666,RecentlySold,Non Owner Occupied,$7.00M,3.0,3.0,0.0,False,False,RecentlySold,Unknown Listed By,False,False,False,2053534666.0,1 Steuart Ln #806,94105,San Francisco,CA,37.78875,-122.39529,6995000.0,1708675200000.0,3.0,3.0,0.0,CONDO,RECENTLY_SOLD,-1.0,False,False,6992400.0,11949.0,False,False,RECENTLY_SOLD,6995000.0,1021501000.0,True,False,False,USD,USA,,0.0,sqft,False,Edie A. Narrido DRE #01373261,Polaris Pacific,,# 806,,,,,,,,,,,,,,,,,,,
132,https://photos.zillowstatic.com/fp/48ad2f985e1ea8c65b0abafe2a5cd885-p_e.jpg,True,/b/1335-16th-ave-san-francisco-ca-9NLPSc/,SOLD,For Rent,,"1335 16th Ave, San Francisco, CA",1.0,1.0,820.0,2083022272.0,37.76302--122.4742,True,False,False,False,False,False,False,,False,1021501000.0,2.0,37.76302,-122.4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,https://photos.zillowstatic.com/fp/f4348dabe25c14c60e06b8d158706c93-p_e.jpg,True,"/b/building/37.797638,-122.418304_ll/",SOLD,For Rent,,"1276 Vallejo St, San Francisco, CA",2.0,1.0,1230.0,,37.797638--122.418304,True,False,False,False,False,False,False,,False,1021501000.0,2.0,37.797638,-122.418304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,https://photos.zillowstatic.com/fp/1bdcc8763075917920c0ad71081cd8be-p_e.jpg,True,/homedetails/26A-Hill-St-San-Francisco-CA-94110/2092057277_zpid/,SOLD,Sold,$1.03M,"26A Hill St, San Francisco, CA 94110",,,,,,,,False,False,True,False,False,,False,1021501000.0,,37.756203,-122.42169,RECENTLY_SOLD,Sold 02/23/2024,2092057277,RecentlySold,Non Owner Occupied,$1.03M,2.0,2.0,0.0,False,False,RecentlySold,Unknown Listed By,False,False,False,2092057277.0,26A Hill St,94110,San Francisco,CA,37.756203,-122.42169,1025000.0,1708675200000.0,2.0,2.0,0.0,CONDO,RECENTLY_SOLD,-1.0,False,False,1024600.0,4289.0,False,False,RECENTLY_SOLD,1025000.0,1021501000.0,True,False,False,USD,USA,,2848.824,sqft,False,Anthony L. Koutsos DRE #01347469,KW Advisors,,,,,,,,,,,,,,,,,,,,,
135,https://photos.zillowstatic.com/fp/33ce4631827530be5a95a48922bd03a8-p_e.jpg,True,/homedetails/425-Hyde-St-San-Francisco-CA-94109/2100166561_zpid/,SOLD,Sold,$4.48M,"425 Hyde St, San Francisco, CA 94109",,,,,,,,False,False,True,False,False,,False,1021501000.0,,37.784805,-122.416504,RECENTLY_SOLD,Sold 02/23/2024,2100166561,RecentlySold,Non Owner Occupied,$4.48M,,0.0,18750.0,False,False,RecentlySold,Unknown Listed By,False,False,False,2100166561.0,425 Hyde St,94109,San Francisco,CA,37.784805,-122.416504,4475000.0,1708675200000.0,0.0,,18750.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,4474600.0,14975.0,False,False,RECENTLY_SOLD,4475000.0,1021501000.0,True,False,False,USD,USA,,6875.0,sqft,False,Brad Lagomarsino DRE #01058500,Colliers International,,,,,,,,,,,,,,,,,,,,,
136,https://photos.zillowstatic.com/fp/796813fd759ffb760fab162ad0dd3f62-p_e.jpg,True,/apartments/san-francisco-ca/mandarin-towers-condominium/5XqRqV/,SOLD,For Rent,,"946 Stockton St, San Francisco, CA",2.0,2.0,690.0,1002068938.0,37.794716--122.4078,True,True,False,False,False,False,False,,False,1107901000.0,9.0,37.794716,-122.4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,https://photos.zillowstatic.com/fp/5bec9039474e92923e6ba68046a4560c-p_e.jpg,True,/b/930-pine-st-san-francisco-ca-5Xkmqc/,SOLD,For Rent,,"930 Pine St, San Francisco, CA",0.0,1.0,505.0,1001636764.0,37.79107--122.411316,True,True,True,False,False,False,False,,False,1107901000.0,3.0,37.79107,-122.411316,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,https://photos.zillowstatic.com/fp/bed4ac41f679993ba4c716cf3bd723a7-p_e.jpg,True,"/b/building/37.805187,-122.4376_ll/",SOLD,For Rent,,"3747 Fillmore St, San Francisco, CA",2.0,2.0,1670.0,,37.805187--122.4376,True,False,False,False,False,False,False,,False,1107901000.0,2.0,37.805187,-122.4376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,https://photos.zillowstatic.com/fp/4322fff0714d2cdcb5f34384e0b5bbdf-p_e.jpg,True,"/b/building/37.800922,-122.43984_ll/",SOLD,For Rent,,"3335-3337 Pierce St, San Francisco, CA",3.0,2.0,2200.0,,37.800922--122.43984,True,False,False,False,False,False,False,,False,1107901000.0,2.0,37.800922,-122.43984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,https://photos.zillowstatic.com/fp/c3078bd31c34fb711885901ebf459786-p_e.jpg,True,/b/3045-jackson-st-san-francisco-ca-5ZtDK9/,SOLD,For Rent,,"3045 Jackson St, San Francisco, CA",1.0,1.0,1089.0,1013923834.0,37.790848--122.44515,True,False,False,False,False,False,False,,False,1107901000.0,5.0,37.790848,-122.44515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,https://photos.zillowstatic.com/fp/ad60b5978b64ab72307401b1109fe89b-p_e.jpg,True,/homedetails/658-43rd-Ave-San-Francisco-CA-94121/15096226_zpid/,SOLD,Sold,$2.25M,"658 43rd Ave, San Francisco, CA 94121",,,,,,,,False,False,True,False,False,,False,1107901000.0,,37.776196,-122.50347,RECENTLY_SOLD,Sold 02/22/2024,15096226,RecentlySold,Non Owner Occupied,$2.25M,2.0,2.0,1780.0,False,False,RecentlySold,Unknown Listed By,False,False,False,15096226.0,658 43rd Ave,94121,San Francisco,CA,37.776196,-122.50347,2250000.0,1708588800000.0,2.0,2.0,1780.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2249600.0,4921.0,False,False,RECENTLY_SOLD,2250000.0,1107901000.0,True,False,False,USD,USA,2312590.0,2996.928,sqft,False,Lyle Chip McAllister DRE #01027838,Compass,,,,,,,,,,,,,,,,,,,,,
142,https://photos.zillowstatic.com/fp/e3e05c44821e27adb11626cfc1b77adc-p_e.jpg,True,/homedetails/1889-46th-Ave-San-Francisco-CA-94122/15113591_zpid/,SOLD,Sold,$1.60M,"1889 46th Ave, San Francisco, CA 94122",,,,,,,,False,False,False,False,False,,False,1107901000.0,,37.751297,-122.505554,RECENTLY_SOLD,Sold 02/22/2024,15113591,RecentlySold,Non Owner Occupied,$1.60M,3.0,2.0,1701.0,False,False,RecentlySold,Unknown Listed By,False,False,False,15113591.0,1889 46th Ave,94122,San Francisco,CA,37.751297,-122.505554,1600000.0,1708588800000.0,2.0,3.0,1701.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1738200.0,4781.0,False,False,RECENTLY_SOLD,1600000.0,1107901000.0,True,False,False,USD,USA,1671554.0,2064.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
143,https://photos.zillowstatic.com/fp/714f1c57423f8999cb12d334a38af0b7-p_e.jpg,True,/homedetails/1954-33rd-Ave-San-Francisco-CA-94116/15114316_zpid/,SOLD,Sold,$1.25M,"1954 33rd Ave, San Francisco, CA 94116",,,,,,,,False,False,False,False,False,,False,1107901000.0,,37.750694,-122.49094,RECENTLY_SOLD,Sold 02/22/2024,15114316,RecentlySold,Non Owner Occupied,$1.25M,2.0,1.0,800.0,False,False,RecentlySold,Unknown Listed By,False,False,False,15114316.0,1954 33rd Ave,94116,San Francisco,CA,37.750694,-122.49094,1250000.0,1708588800000.0,1.0,2.0,800.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1249800.0,2999.0,False,False,RECENTLY_SOLD,1250000.0,1107901000.0,True,False,False,USD,USA,71887.0,3001.284,sqft,False,,,,,,,,,,,,,,,,,,,,,,,
144,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.738616943359375,-122.4880142211914&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=P54nTpPGGi_rRJHcpeKHaqt0ZAU=",,/homedetails/2600-31st-Ave-San-Francisco-CA-94116/15125090_zpid/,SOLD,Sold,"$300,000","2600 31st Ave, San Francisco, CA 94116",,,,,,,,False,False,False,False,False,,False,1107901000.0,,37.738617,-122.488014,RECENTLY_SOLD,Sold 02/22/2024,15125090,RecentlySold,Non Owner Occupied,$300K,,2.0,1726.0,False,False,RecentlySold,Unknown Listed By,False,False,False,15125090.0,2600 31st Ave,94116,San Francisco,CA,37.738617,-122.488014,300000.0,1708588800000.0,2.0,,1726.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1533900.0,3999.0,False,False,RECENTLY_SOLD,300000.0,1107901000.0,True,False,False,USD,USA,485849.0,2600.0,sqft,False,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.738616943359375,-122.4880142211914&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=i9hTqOm1Suh8vvcY-r57vOVNjSk=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.738616943359375,-122.4880142211914&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ozmSRxsPpqTHIyshz4Jc1o0ArPE=",,,,,,,,,,,,,,,,
