,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.unit,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.isRentalWithBasePrice,lotAreaString,hdpData.homeInfo.videoCount,availabilityDate,buildingName,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,plid,hdpData.homeInfo.listing_sub_type.is_FSBO
97,2054310168,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/ec0487c23e93acfa6e74e3e5a2047968-p_e.jpg,True,/homedetails/6123-Wayne-Ave-FLOOR-2-Philadelphia-PA-19144/2054310168_zpid/,SOLD,Sold,"$150,000",$150K,"6123 Wayne Ave FLOOR 2, Philadelphia, PA 19144",3.0,2.0,1327.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass RE,416671000,40.03567,-75.18504,RECENTLY_SOLD,Sold 03/01/2024,2054310168.0,6123 Wayne Ave FLOOR 2,19144,Philadelphia,PA,40.03567,-75.18504,150000.0,1709280000000.0,2.0,3.0,1327.0,CONDO,RECENTLY_SOLD,-1.0,False,False,143800.0,721.0,False,False,RECENTLY_SOLD,150000.0,416671000.0,True,False,False,USD,USA,,,,False,,,,Floor 2,,,,,,,,,,,,,,,,,,,,
98,2056454654,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/e48fa8c41e527e5c2e57d92e43ad702b-p_e.jpg,True,/homedetails/6701-6701-N-11th-St-Philadelphia-PA-19126/2056454654_zpid/,SOLD,Sold,"$320,000",$320K,"6701-6701 N 11th St, Philadelphia, PA 19126",4.0,,1979.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Coldwell Banker Hearthside Realtors,416671000,40.05383,-75.13136,RECENTLY_SOLD,Sold 03/01/2024,2056454654.0,6701-6701 N 11th St,19126,Philadelphia,PA,40.05383,-75.13136,320000.0,1709280000000.0,,4.0,1979.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,,1456.0,False,False,RECENTLY_SOLD,320000.0,416671000.0,True,False,False,USD,USA,,0.41329201101928376,acres,False,,,,,,,,,,,,,,,,,,,,,,,,
99,2058867260,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/1eb9a9b022dd0d03f3e3b6f7f7b859ce-p_e.jpg,True,/homedetails/2508-E-Cumberland-St-6-Philadelphia-PA-19125/2058867260_zpid/,SOLD,Sold,"$925,000",$925K,"2508 E Cumberland St #6, Philadelphia, PA 19125",3.0,5.0,3273.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,KW Empower,416671000,39.97798,-75.12157,RECENTLY_SOLD,Sold 03/01/2024,2058867260.0,2508 E Cumberland St #6,19125,Philadelphia,PA,39.97798,-75.12157,925000.0,1709280000000.0,5.0,3.0,3273.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,891500.0,4629.0,False,False,RECENTLY_SOLD,925000.0,416671000.0,True,False,False,USD,USA,,,,False,,,,# 6,,,,,,,,,,,,,,,,,,,,
100,,,,https://photos.zillowstatic.com/fp/91111c8dd0e480a7f86be612a06be505-p_e.jpg,True,/b/224-w-rittenhouse-sq-philadelphia-pa-9VnCZD/,SOLD,Dorchester,,,"224 W Rittenhouse Sq, Philadelphia, PA",,,,,,,,,True,,False,False,False,False,,False,,,,416671000,39.94911,-75.173065,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,359.0,2120175620.0,39.94911--75.173065,True,False,59.0,UNIT_AVAILABILITY,Unit availability,,,,,Dorchester,,,,,
101,2060971408,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/00db8817f3f885bc6be4f1e81fff5aa9-p_e.jpg,True,/homedetails/724-S-Chadwick-St-Philadelphia-PA-19146/2060971408_zpid/,SOLD,Sold,"$906,300",$906K,"724 S Chadwick St, Philadelphia, PA 19146",4.0,3.0,2525.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,BHHS Fox & Roach-Haverford,416671000,39.94265,-75.17031,RECENTLY_SOLD,Sold 03/01/2024,2060971408.0,724 S Chadwick St,19146,Philadelphia,PA,39.94265,-75.17031,906300.0,1709280000000.0,3.0,4.0,2525.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,892000.0,4605.0,False,False,RECENTLY_SOLD,906300.0,416671000.0,True,False,False,USD,USA,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
102,2062674007,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a16794ebc9e050f78f5835c059984a70-p_e.jpg,True,/homedetails/1115-N-American-St-C4-Philadelphia-PA-19123/2062674007_zpid/,SOLD,Sold,"$665,000",$665K,"1115 N American St #C4, Philadelphia, PA 19123",2.0,3.0,2016.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Real Estate -Exton,416671000,39.96798,-75.140396,RECENTLY_SOLD,Sold 03/01/2024,2062674007.0,1115 N American St #C4,19123,Philadelphia,PA,39.96798,-75.140396,665000.0,1709280000000.0,3.0,2.0,2016.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,715400.0,3662.0,False,False,RECENTLY_SOLD,665000.0,416671000.0,True,False,False,USD,USA,,1.0,sqft,False,,,,# C4,,,,,,,,,,,,,,,,,,,,
103,2067029040,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/95bd8977ccfa627c7545fc7ebeb0e27f-p_e.jpg,True,/homedetails/923-E-Gorgas-Ln-E-Philadelphia-PA-19150/2067029040_zpid/,SOLD,Sold,"$440,000",$440K,"923 E Gorgas Ln E, Philadelphia, PA 19150",4.0,5.0,3560.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Keller Williams Elite,416671000,40.06652,-75.1762,RECENTLY_SOLD,Sold 03/01/2024,2067029040.0,923 E Gorgas Ln E,19150,Philadelphia,PA,40.06652,-75.1762,440000.0,1709280000000.0,5.0,4.0,3560.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,438900.0,4049.0,False,False,RECENTLY_SOLD,440000.0,416671000.0,True,False,False,USD,USA,,2660.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
104,2067670966,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/718783f4e337b5ac2ea3f9b057228611-p_e.jpg,True,/homedetails/1603-N-3rd-St-Philadelphia-PA-19122/2067670966_zpid/,SOLD,Sold,"$765,000",$765K,"1603 N 3rd St, Philadelphia, PA 19122",3.0,4.0,3550.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,KW Empower,416671000,39.975174,-75.14078,RECENTLY_SOLD,Sold 03/01/2024,2067670966.0,1603 N 3rd St,19122,Philadelphia,PA,39.975174,-75.14078,765000.0,1709280000000.0,4.0,3.0,3550.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,4101.0,False,False,RECENTLY_SOLD,765000.0,416671000.0,True,False,False,USD,USA,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
105,2105403738,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d38ded49126dc972fc32c324d918eb1e-p_e.jpg,True,/homedetails/1901-Walnut-St-14G-Philadelphia-PA-19103/2105403738_zpid/,SOLD,Sold,"$305,000",$305K,"1901 Walnut St #14G, Philadelphia, PA 19103",1.0,1.0,550.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,BHHS Fox & Roach-Jenkintown,416671000,39.95061,-75.17219,RECENTLY_SOLD,Sold 03/01/2024,2105403738.0,1901 Walnut St #14G,19103,Philadelphia,PA,39.95061,-75.17219,305000.0,1709280000000.0,1.0,1.0,550.0,CONDO,RECENTLY_SOLD,-1.0,False,False,318400.0,1618.0,False,False,RECENTLY_SOLD,305000.0,416671000.0,True,False,False,USD,USA,,,,False,,,,# 14G,,,,,,,,,,,,,,,,,,,,
106,2106191447,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/405b197fbb6e3ab32fec27f7aac873d1-p_e.jpg,True,/homedetails/7104-Torresdale-Ave-Philadelphia-PA-19135/2106191447_zpid/,SOLD,Sold,"$310,000",$310K,"7104 Torresdale Ave, Philadelphia, PA 19135",4.0,4.0,1944.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Re/Max One Realty,416671000,40.02848,-75.03884,RECENTLY_SOLD,Sold 03/01/2024,2106191447.0,7104 Torresdale Ave,19135,Philadelphia,PA,40.02848,-75.03884,310000.0,1709280000000.0,4.0,4.0,1944.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,298300.0,1400.0,False,False,RECENTLY_SOLD,310000.0,416671000.0,True,False,False,USD,USA,,1175.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
107,2128409232,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/dba5d8a14589de6cb48468611475364b-p_e.jpg,True,/homedetails/1119-E-Upsal-St-Philadelphia-PA-19150/2128409232_zpid/,SOLD,Sold,"$375,000",$375K,"1119 E Upsal St, Philadelphia, PA 19150",4.0,,1640.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Walter Studley Real Estate Sales Corp,416671000,40.066063,-75.16765,RECENTLY_SOLD,Sold 03/01/2024,2128409232.0,1119 E Upsal St,19150,Philadelphia,PA,40.066063,-75.16765,375000.0,1709280000000.0,,4.0,1640.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,398700.0,2003.0,False,False,RECENTLY_SOLD,375000.0,416671000.0,True,False,False,USD,USA,,3055.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,https://photos.zillowstatic.com/fp/7446cdac95cfd9471110b4d22920ab74-p_e.jpg,True,/b/4000-gypsy-ln-philadelphia-pa-5Xmgb4/,SOLD,For Rent,,,"4000 Gypsy Ln, Philadelphia, PA",,,,,,,,,False,,False,False,False,False,,False,,,,416671000,40.015274,-75.201324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,788.0,1001744242.0,40.015274--75.201324,True,False,40.0,UNIT_AVAILABILITY,Unit availability,,,,,,,,,,
109,10172348,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/563b8cc771e3578a99f46e60dc1f1c1b-p_e.jpg,True,/homedetails/528-Fernon-St-Philadelphia-PA-19148/10172348_zpid/,SOLD,Sold,"$365,000",$365K,"528 Fernon St, Philadelphia, PA 19148",3.0,2.0,976.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,KW Empower,503071000,39.928112,-75.15464,RECENTLY_SOLD,Sold 02/29/2024,10172348.0,528 Fernon St,19148,Philadelphia,PA,39.928112,-75.15464,365000.0,1709193600000.0,2.0,3.0,976.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,365000.0,1900.0,False,False,RECENTLY_SOLD,365000.0,503071000.0,True,False,False,USD,USA,208600.0,770.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
110,10172875,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/978bde7df3f9ec4f11abe2b4144d38bd-p_e.jpg,True,/homedetails/1644-S-4th-St-Philadelphia-PA-19148/10172875_zpid/,SOLD,Sold,"$600,000",$600K,"1644 S 4th St, Philadelphia, PA 19148",4.0,4.0,2415.0,False,False,RecentlySold,RecentChange,False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,OCF Realty LLC - Philadelphia,503071000,39.92732,-75.152565,RECENTLY_SOLD,Sold 02/29/2024,10172875.0,1644 S 4th St,19148,Philadelphia,PA,39.92732,-75.152565,600000.0,1709193600000.0,4.0,4.0,2415.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,586000.0,2870.0,False,False,RECENTLY_SOLD,600000.0,503071000.0,True,False,False,USD,USA,536400.0,1011.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
111,10174157,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/227d95a38dc293cd700fc254ffa9e30c-p_e.jpg,True,/homedetails/636-McClellan-St-Philadelphia-PA-19148/10174157_zpid/,SOLD,Sold,"$247,505",$248K,"636 McClellan St, Philadelphia, PA 19148",3.0,2.0,1044.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,KW Empower,503071000,39.92591,-75.156944,,,10174157.0,636 McClellan St,19148,Philadelphia,PA,39.92591,-75.156944,247505.0,1709193600000.0,2.0,3.0,1044.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,254100.0,1895.0,False,False,FOR_RENT,1950.0,503071000.0,True,False,False,USD,USA,288400.0,686.0,sqft,False,,,,,,,,,,,,,,,False,,,2024-03-02 00:00:00,,,,,,
112,10175800,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/39dd40f6dc4bc92e18f08f410e836f36-p_e.jpg,True,/homedetails/1634-S-8th-St-Philadelphia-PA-19148/10175800_zpid/,SOLD,Sold,"$425,000",$425K,"1634 S 8th St, Philadelphia, PA 19148",3.0,3.0,1986.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Stature Realty Group, LLC.",503071000,39.928154,-75.15881,RECENTLY_SOLD,Sold 02/29/2024,10175800.0,1634 S 8th St,19148,Philadelphia,PA,39.928154,-75.15881,425000.0,1709193600000.0,3.0,3.0,1986.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,416300.0,2700.0,False,False,RECENTLY_SOLD,425000.0,503071000.0,True,False,False,USD,USA,284600.0,1072.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
113,10176619,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c636c0bad1d5832d2b8b72a393e89eb6-p_e.jpg,True,/homedetails/1538-S-Iseminger-St-Philadelphia-PA-19147/10176619_zpid/,SOLD,Sold,"$345,000",$345K,"1538 S Iseminger St, Philadelphia, PA 19147",3.0,1.0,1116.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Space & Company,503071000,39.93044,-75.16565,RECENTLY_SOLD,Sold 02/29/2024,10176619.0,1538 S Iseminger St,19147,Philadelphia,PA,39.93044,-75.16565,345000.0,1709193600000.0,1.0,3.0,1116.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,323500.0,1884.0,False,False,RECENTLY_SOLD,345000.0,503071000.0,True,False,False,USD,USA,314400.0,671.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
114,10177184,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/46329e7f4303f1105a6fb8975cd6207c-p_e.jpg,True,/homedetails/211-Hall-St-Philadelphia-PA-19147/10177184_zpid/,SOLD,Sold,"$462,500",$463K,"211 Hall St, Philadelphia, PA 19147",3.0,2.0,1170.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass RE,503071000,39.9353,-75.14791,RECENTLY_SOLD,Sold 02/29/2024,10177184.0,211 Hall St,19147,Philadelphia,PA,39.9353,-75.14791,462500.0,1709193600000.0,2.0,3.0,1170.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,473000.0,2299.0,False,False,RECENTLY_SOLD,462500.0,503071000.0,True,False,False,USD,USA,365600.0,570.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
115,10177738,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a67ee615e21d71a6f86ce1e9a5f39c82-p_e.jpg,True,/homedetails/120-Alter-St-Philadelphia-PA-19147/10177738_zpid/,SOLD,Sold,"$392,500",$393K,"120 Alter St, Philadelphia, PA 19147",2.0,2.0,1163.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,BHHS Fox & Roach-Chestnut Hill,503071000,39.93328,-75.14648,RECENTLY_SOLD,Sold 02/29/2024,10177738.0,120 Alter St,19147,Philadelphia,PA,39.93328,-75.14648,392500.0,1709193600000.0,2.0,2.0,1163.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,383300.0,2100.0,False,False,RECENTLY_SOLD,392500.0,503071000.0,True,False,False,USD,USA,276900.0,772.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
116,10187069,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/729ffa61f308d1241228311bb180de66-p_e.jpg,True,/homedetails/5829-Carpenter-St-Philadelphia-PA-19143/10187069_zpid/,SOLD,Sold,"$135,000",$135K,"5829 Carpenter St, Philadelphia, PA 19143",3.0,2.0,1028.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"Domain Real Estate Group, LLC",503071000,39.948185,-75.24049,RECENTLY_SOLD,Sold 02/29/2024,10187069.0,5829 Carpenter St,19143,Philadelphia,PA,39.948185,-75.24049,135000.0,1709193600000.0,2.0,3.0,1028.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,128800.0,1749.0,False,False,RECENTLY_SOLD,135000.0,503071000.0,True,False,False,USD,USA,88900.0,953.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
117,10200217,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/939d1a475e40200943b752c2570e81f2-p_e.jpg,True,/homedetails/675-N-Brooklyn-St-Philadelphia-PA-19104/10200217_zpid/,SOLD,Sold,"$279,000",$279K,"675 N Brooklyn St, Philadelphia, PA 19104",3.0,3.0,1477.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass RE,503071000,39.964584,-75.207825,RECENTLY_SOLD,Sold 02/29/2024,10200217.0,675 N Brooklyn St,19104,Philadelphia,PA,39.964584,-75.207825,279000.0,1709193600000.0,3.0,3.0,1477.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,285800.0,1849.0,False,False,RECENTLY_SOLD,279000.0,503071000.0,True,False,False,USD,USA,140300.0,1280.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
118,10227559,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/12d8819c04ffb5c4497fae3099d336c7-p_e.jpg,True,/homedetails/3526-N-Sydenham-St-Philadelphia-PA-19140/10227559_zpid/,SOLD,Sold,"$110,000",$110K,"3526 N Sydenham St, Philadelphia, PA 19140",3.0,2.0,1158.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Compass RE,503071000,40.007435,-75.154335,RECENTLY_SOLD,Sold 02/29/2024,10227559.0,3526 N Sydenham St,19140,Philadelphia,PA,40.007435,-75.154335,110000.0,1709193600000.0,2.0,3.0,1158.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,1500.0,False,False,RECENTLY_SOLD,110000.0,503071000.0,True,False,False,USD,USA,67500.0,867.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
119,10233485,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/245e0672d59503d7b4504d1cd9dcbc37-p_e.jpg,True,/homedetails/121-W-Coulter-St-Philadelphia-PA-19144/10233485_zpid/,SOLD,Sold,"$650,000",$650K,"121 W Coulter St, Philadelphia, PA 19144",6.0,5.0,7424.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Coldwell Banker Realty,503071000,40.03101,-75.1734,RECENTLY_SOLD,Sold 02/29/2024,10233485.0,121 W Coulter St,19144,Philadelphia,PA,40.03101,-75.1734,650000.0,1709193600000.0,5.0,6.0,7424.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,3651.0,False,False,RECENTLY_SOLD,650000.0,503071000.0,True,False,False,USD,USA,620100.0,0.6736455463728191,acres,False,,,,,,,,,,,,,,,,,,,,,,,,
120,10233988,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/49de48fae197f39715d75ecdcde2f84a-p_e.jpg,True,/homedetails/5353-Priscilla-St-Philadelphia-PA-19144/10233988_zpid/,SOLD,Sold,"$250,000",$250K,"5353 Priscilla St, Philadelphia, PA 19144",4.0,1.0,1680.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Iron Valley Real Estate Lower Gwynedd,503071000,40.02678,-75.1761,RECENTLY_SOLD,Sold 02/29/2024,10233988.0,5353 Priscilla St,19144,Philadelphia,PA,40.02678,-75.1761,250000.0,1709193600000.0,1.0,4.0,1680.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,1795.0,False,False,RECENTLY_SOLD,250000.0,503071000.0,True,False,False,USD,USA,130500.0,1240.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
121,10244550,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/67abd1a491906170db346433e3b48681-p_e.jpg,True,/homedetails/2513-Parrish-St-Philadelphia-PA-19130/10244550_zpid/,SOLD,Sold,"$435,000",$435K,"2513 Parrish St, Philadelphia, PA 19130",3.0,1.0,1088.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,BHHS Fox & Roach-Art Museum,503071000,39.971382,-75.17814,RECENTLY_SOLD,Sold 02/29/2024,10244550.0,2513 Parrish St,19130,Philadelphia,PA,39.971382,-75.17814,435000.0,1709193600000.0,1.0,3.0,1088.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,435600.0,1937.0,False,False,RECENTLY_SOLD,435000.0,503071000.0,True,False,False,USD,USA,399500.0,800.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
122,10245268,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4aff7e0bcee744cf88d70d40a6c97508-p_e.jpg,True,/homedetails/2431-N-Bancroft-St-Philadelphia-PA-19132/10245268_zpid/,SOLD,Sold,"$50,000",$50K,"2431 N Bancroft St, Philadelphia, PA 19132",3.0,1.0,1036.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Coldwell Banker Realty,503071000,39.990345,-75.15917,RECENTLY_SOLD,Sold 02/29/2024,10245268.0,2431 N Bancroft St,19132,Philadelphia,PA,39.990345,-75.15917,50000.0,1709193600000.0,1.0,3.0,1036.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,1450.0,False,False,RECENTLY_SOLD,50000.0,503071000.0,True,False,False,USD,USA,89600.0,658.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
123,10250631,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/321c28f084639dc5d560425caa353568-p_e.jpg,True,/homedetails/1811-Widener-Pl-Philadelphia-PA-19141/10250631_zpid/,SOLD,Sold,"$263,000",$263K,"1811 Widener Pl, Philadelphia, PA 19141",4.0,3.0,1502.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,Diversified Realty Solutions,503071000,40.04452,-75.150276,RECENTLY_SOLD,Sold 02/29/2024,10250631.0,1811 Widener Pl,19141,Philadelphia,PA,40.04452,-75.150276,263000.0,1709193600000.0,3.0,4.0,1502.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,287400.0,1999.0,False,False,RECENTLY_SOLD,263000.0,503071000.0,True,False,False,USD,USA,145500.0,1388.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,
