,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,info6String,brokerName,hdpData.homeInfo.unit,hdpData.homeInfo.videoCount,streetViewURL,streetViewMetadataURL,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,lotAreaString,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,plid,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.priceReduction,isR4R,hdpData.homeInfo.rentalMarketingSubType
111,19558287,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5168fb539ce896c69cabe8626e926c6c-p_e.jpg,True,/homedetails/1261-Newhall-St-San-Jose-CA-95126/19558287_zpid/,SOLD,Sold,$1.13M,$1.13M,"1261 Newhall St, San Jose, CA 95126",2.0,1.0,1204.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.34159,-121.92982,RECENTLY_SOLD,Sold 02/27/2024,19558287.0,1261 Newhall St,95126,San Jose,CA,37.34159,-121.92982,1130000.0,1709020800000.0,1.0,2.0,1204.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1034000.0,3399.0,False,False,RECENTLY_SOLD,1130000.0,675912000.0,True,False,False,USD,USA,314793.0,5253.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,19566166,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.380584716796875,-121.8699722290039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=jatunvq37vz5E5w4dLxS0IdA9kE=",,/homedetails/1191-Ribisi-Cir-San-Jose-CA-95131/19566166_zpid/,SOLD,Sold,"$789,000",$789K,"1191 Ribisi Cir, San Jose, CA 95131",3.0,1.0,994.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.380585,-121.86997,RECENTLY_SOLD,Sold 02/27/2024,19566166.0,1191 Ribisi Cir,95131,San Jose,CA,37.380585,-121.86997,789000.0,1709020800000.0,1.0,3.0,994.0,CONDO,RECENTLY_SOLD,-1.0,False,False,744800.0,3383.0,False,False,RECENTLY_SOLD,789000.0,675912000.0,True,False,False,USD,USA,735822.0,1960.0,sqft,False,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.380584716796875,-121.8699722290039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=f-D1X4hVWSI4_1mm6tSq73jQc4E=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.380584716796875,-121.8699722290039&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lvy7080uHQ2j3tfbxYcxWpg_CKo=",,,,,,,,,,,,,,,,,,,,,
113,19603844,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a0ffb637e708fa130b71f0b05f334b80-p_e.jpg,True,/homedetails/3563-Sunnyhaven-Dr-San-Jose-CA-95117/19603844_zpid/,SOLD,Sold,$2.23M,$2.23M,"3563 Sunnyhaven Dr, San Jose, CA 95117",4.0,3.0,2649.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.30467,-121.96199,RECENTLY_SOLD,Sold 02/27/2024,19603844.0,3563 Sunnyhaven Dr,95117,San Jose,CA,37.30467,-121.96199,2230000.0,1709020800000.0,3.0,4.0,2649.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2230600.0,5800.0,False,False,RECENTLY_SOLD,2230000.0,675912000.0,True,False,False,USD,USA,658189.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,19671949,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/164fb83e8cc8c467c4ae74e6ab364ccb-p_e.jpg,True,/homedetails/3487-New-Jersey-Ave-San-Jose-CA-95124/19671949_zpid/,SOLD,Sold,$1.62M,$1.62M,"3487 New Jersey Ave, San Jose, CA 95124",3.0,1.0,1176.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.262897,-121.92564,RECENTLY_SOLD,Sold 02/27/2024,19671949.0,3487 New Jersey Ave,95124,San Jose,CA,37.262897,-121.92564,1617000.0,1709020800000.0,1.0,3.0,1176.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1617900.0,3914.0,False,False,RECENTLY_SOLD,1617000.0,675912000.0,True,False,False,USD,USA,1203007.0,5663.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,19681684,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/4779b66d965d07032f347d1ec4f1ec05-p_e.jpg,True,/homedetails/1695-Dale-Ave-San-Jose-CA-95125/19681684_zpid/,SOLD,Sold,$2.00M,$2.00M,"1695 Dale Ave, San Jose, CA 95125",3.0,2.0,1508.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.295547,-121.900856,RECENTLY_SOLD,Sold 02/27/2024,19681684.0,1695 Dale Ave,95125,San Jose,CA,37.295547,-121.900856,1999999.0,1709020800000.0,2.0,3.0,1508.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2000600.0,4300.0,False,False,RECENTLY_SOLD,1999999.0,675912000.0,True,False,False,USD,USA,1330000.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,19684281,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/74102672dc1ce257e69892f37fa36c00-p_e.jpg,True,/homedetails/1528-Arata-Ct-San-Jose-CA-95125/19684281_zpid/,SOLD,Sold,$1.72M,$1.72M,"1528 Arata Ct, San Jose, CA 95125",3.0,2.0,1490.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.306427,-121.88512,RECENTLY_SOLD,Sold 02/27/2024,19684281.0,1528 Arata Ct,95125,San Jose,CA,37.306427,-121.88512,1720000.0,1709020800000.0,2.0,3.0,1490.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1720500.0,3994.0,False,False,RECENTLY_SOLD,1720000.0,675912000.0,True,False,False,USD,USA,1508580.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,19684385,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/fb0d2bf9ba854afb364cb768a250cd69-p_e.jpg,True,/homedetails/1539-Hervey-Ln-San-Jose-CA-95125/19684385_zpid/,SOLD,Sold,$2.14M,$2.14M,"1539 Hervey Ln, San Jose, CA 95125",4.0,3.0,1887.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.305134,-121.88642,RECENTLY_SOLD,Sold 02/27/2024,19684385.0,1539 Hervey Ln,95125,San Jose,CA,37.305134,-121.88642,2137000.0,1709020800000.0,3.0,4.0,1887.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2138200.0,4500.0,False,False,RECENTLY_SOLD,2137000.0,675912000.0,True,False,False,USD,USA,1369999.0,5663.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,19686251,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.29519271850586,-121.88733673095703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=N33ZOzfHqaIW28CDoC575_RTAdM=",,/homedetails/2036-Glen-Una-Ave-San-Jose-CA-95125/19686251_zpid/,SOLD,Sold,$1.00M,$1.00M,"2036 Glen Una Ave, San Jose, CA 95125",3.0,2.0,1194.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.295193,-121.88734,RECENTLY_SOLD,Sold 02/27/2024,19686251.0,2036 Glen Una Ave,95125,San Jose,CA,37.295193,-121.88734,1000000.0,1709020800000.0,2.0,3.0,1194.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1511400.0,3599.0,False,False,RECENTLY_SOLD,1000000.0,675912000.0,True,False,False,USD,USA,1326510.0,5252.0,sqft,False,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.29519271850586,-121.88733673095703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=bIqrJZ_YonwMEcDF2JqElHWBFNk=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.29519271850586,-121.88733673095703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=P_F8egE1k-ZOZZCZisPmOb12uJo=",,,,,,,,,,,,,,,,,,,,,
119,19687510,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5ef120e35a09da597149a18080188dc7-p_e.jpg,True,/homedetails/1150-Delynn-Way-San-Jose-CA-95125/19687510_zpid/,SOLD,Sold,$1.86M,$1.86M,"1150 Delynn Way, San Jose, CA 95125",3.0,2.0,1667.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.284092,-121.88554,RECENTLY_SOLD,Sold 02/27/2024,19687510.0,1150 Delynn Way,95125,San Jose,CA,37.284092,-121.88554,1860000.0,1709020800000.0,2.0,3.0,1667.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1861100.0,4264.0,False,False,RECENTLY_SOLD,1860000.0,675912000.0,True,False,False,USD,USA,793475.0,10019.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,19732773,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/123b116ec4fd3a1ab8062e35396ebcfe-p_e.jpg,True,/homedetails/4102-Santa-Susana-Way-San-Jose-CA-95111/19732773_zpid/,SOLD,Sold,"$883,648",$884K,"4102 Santa Susana Way, San Jose, CA 95111",4.0,2.0,1308.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.281868,-121.824135,RECENTLY_SOLD,Sold 02/27/2024,19732773.0,4102 Santa Susana Way,95111,San Jose,CA,37.281868,-121.824135,883648.0,1709020800000.0,2.0,4.0,1308.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1154200.0,4099.0,False,False,RECENTLY_SOLD,883648.0,675912000.0,True,False,False,USD,USA,830954.0,8446.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,19733574,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/86adb0bef1357a816e0851c1a80d3989-p_e.jpg,True,/homedetails/3636-Larry-Ct-San-Jose-CA-95121/19733574_zpid/,SOLD,Sold,$1.23M,$1.23M,"3636 Larry Ct, San Jose, CA 95121",3.0,2.0,1381.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.29638,-121.8183,RECENTLY_SOLD,Sold 02/27/2024,19733574.0,3636 Larry Ct,95121,San Jose,CA,37.29638,-121.8183,1225000.0,1709020800000.0,2.0,3.0,1381.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1108200.0,3849.0,False,False,RECENTLY_SOLD,1225000.0,675912000.0,True,False,False,USD,USA,247673.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,19736462,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=37.287208557128906,-121.83938598632812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GhSGnRuzYXq9ceMH6P8DAaikGD0=",,/homedetails/12955-Water-St-San-Jose-CA-95111/19736462_zpid/,SOLD,Sold,$1.30M,$1.30M,"12955 Water St, San Jose, CA 95111",3.0,2.0,1447.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.28721,-121.839386,RECENTLY_SOLD,Sold 02/27/2024,19736462.0,12955 Water St,95111,San Jose,CA,37.28721,-121.839386,1295000.0,1709020800000.0,2.0,3.0,1447.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1141200.0,3695.0,False,False,RECENTLY_SOLD,1295000.0,675912000.0,True,False,False,USD,USA,750477.0,9375.0,sqft,False,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=37.287208557128906,-121.83938598632812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SWo0MAVPUeamuBAipKC3bvqOfGI=","https://maps.googleapis.com/maps/api/streetview/metadata?location=37.287208557128906,-121.83938598632812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=2TYOWZhS4DfTiut5QLpk7LhZywE=",,,,,,,,,,,,,,,,,,,,,
123,19755546,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/92640fadbf9f8d0e2df541453d787819-p_e.jpg,True,/homedetails/1792-Marcy-Lynn-Ct-San-Jose-CA-95124/19755546_zpid/,SOLD,Sold,$1.65M,$1.65M,"1792 Marcy Lynn Ct, San Jose, CA 95124",3.0,3.0,1898.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.24488,-121.91246,RECENTLY_SOLD,Sold 02/27/2024,19755546.0,1792 Marcy Lynn Ct,95124,San Jose,CA,37.24488,-121.91246,1650000.0,1709020800000.0,3.0,3.0,1898.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1651600.0,4500.0,False,False,RECENTLY_SOLD,1650000.0,675912000.0,True,False,False,USD,USA,1350000.0,5854.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,19756467,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/faa88429c7b5ee2a9bea90c17e854ff4-p_e.jpg,True,/homedetails/1579-Oak-Canyon-Dr-San-Jose-CA-95120/19756467_zpid/,SOLD,Sold,$2.56M,$2.56M,"1579 Oak Canyon Dr, San Jose, CA 95120",4.0,3.0,2725.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.229294,-121.90228,RECENTLY_SOLD,Sold 02/27/2024,19756467.0,1579 Oak Canyon Dr,95120,San Jose,CA,37.229294,-121.90228,2560000.0,1709020800000.0,3.0,4.0,2725.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2561500.0,5500.0,False,False,RECENTLY_SOLD,2560000.0,675912000.0,True,False,False,USD,USA,822071.0,7841.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,19769723,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/df913120ebc76716b585dff4495b8780-p_e.jpg,True,/homedetails/2990-Knights-Bridge-Rd-San-Jose-CA-95132/19769723_zpid/,SOLD,Sold,$1.82M,$1.82M,"2990 Knights Bridge Rd, San Jose, CA 95132",4.0,2.0,1480.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,False,False,False,,False,False,675912000.0,37.405434,-121.86453,RECENTLY_SOLD,Sold 02/27/2024,19769723.0,2990 Knights Bridge Rd,95132,San Jose,CA,37.405434,-121.86453,1820000.0,1709020800000.0,2.0,4.0,1480.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1820500.0,4147.0,False,False,RECENTLY_SOLD,1820000.0,675912000.0,True,False,False,USD,USA,77653.0,6534.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,19776452,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/77d5169b402dab483e23b6069a04c4f4-p_e.jpg,True,/homedetails/1055-Vista-Del-Mar-San-Jose-CA-95132/19776452_zpid/,SOLD,Sold,$1.85M,$1.85M,"1055 Vista Del Mar, San Jose, CA 95132",3.0,2.0,1936.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.39627,-121.83451,RECENTLY_SOLD,Sold 02/27/2024,19776452.0,1055 Vista Del Mar,95132,San Jose,CA,37.39627,-121.83451,1850000.0,1709020800000.0,2.0,3.0,1936.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1850500.0,4099.0,False,False,RECENTLY_SOLD,1850000.0,675912000.0,True,False,False,USD,USA,636674.0,0.3443526170798898,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,19776634,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c26f73e6e87e41309427140fb1c7b2db-p_e.jpg,True,/homedetails/3565-Sierra-Rd-San-Jose-CA-95132/19776634_zpid/,SOLD,Sold,$2.15M,$2.15M,"3565 Sierra Rd, San Jose, CA 95132",5.0,3.0,2754.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.404892,-121.8386,RECENTLY_SOLD,Sold 02/27/2024,19776634.0,3565 Sierra Rd,95132,San Jose,CA,37.404892,-121.8386,2150000.0,1709020800000.0,3.0,5.0,2754.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,2150600.0,5888.0,False,False,RECENTLY_SOLD,2150000.0,675912000.0,True,False,False,USD,USA,818009.0,0.8399908172635445,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,19781806,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/918f0670fc18d34998dbc5b090e9ffd5-p_e.jpg,True,/homedetails/77-Clareview-Ave-San-Jose-CA-95127/19781806_zpid/,SOLD,Sold,$1.03M,$1.03M,"77 Clareview Ave, San Jose, CA 95127",3.0,1.0,1418.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.372982,-121.82083,RECENTLY_SOLD,Sold 02/27/2024,19781806.0,77 Clareview Ave,95127,San Jose,CA,37.372982,-121.82083,1026000.0,1709020800000.0,1.0,3.0,1418.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1026600.0,3599.0,False,False,RECENTLY_SOLD,1026000.0,675912000.0,True,False,False,USD,USA,730101.0,7695.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,19784165,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b1cd56ee1dbfd36b577db2563b215fcd-p_e.jpg,True,/homedetails/5498-Alum-Rock-Ave-San-Jose-CA-95127/19784165_zpid/,SOLD,Sold,$1.52M,$1.52M,"5498 Alum Rock Ave, San Jose, CA 95127",3.0,2.0,1685.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.382484,-121.81673,RECENTLY_SOLD,Sold 02/27/2024,19784165.0,5498 Alum Rock Ave,95127,San Jose,CA,37.382484,-121.81673,1515000.0,1709020800000.0,2.0,3.0,1685.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1451900.0,3800.0,False,False,RECENTLY_SOLD,1515000.0,675912000.0,True,False,False,USD,USA,681548.0,0.25,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,19814718,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/5be0dc9e678f5dcdf9472e1762764cde-p_e.jpg,True,/homedetails/493-Savstrom-Way-San-Jose-CA-95111/19814718_zpid/,SOLD,Sold,$1.19M,$1.19M,"493 Savstrom Way, San Jose, CA 95111",4.0,3.0,1452.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.271465,-121.80787,RECENTLY_SOLD,Sold 02/27/2024,19814718.0,493 Savstrom Way,95111,San Jose,CA,37.271465,-121.80787,1185000.0,1709020800000.0,3.0,4.0,1452.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1185700.0,3999.0,False,False,RECENTLY_SOLD,1185000.0,675912000.0,True,False,False,USD,USA,297412.0,5227.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,19818407,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/26f31147556a9e13092e9009a283f7dc-p_e.jpg,True,/homedetails/4964-Rue-Le-Mans-San-Jose-CA-95136/19818407_zpid/,SOLD,Sold,"$671,000",$671K,"4964 Rue Le Mans, San Jose, CA 95136",2.0,2.0,988.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.263138,-121.824425,RECENTLY_SOLD,Sold 02/27/2024,19818407.0,4964 Rue Le Mans,95136,San Jose,CA,37.263138,-121.824425,671000.0,1709020800000.0,2.0,2.0,988.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,670800.0,2949.0,False,False,RECENTLY_SOLD,671000.0,675912000.0,True,False,False,USD,USA,407500.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,19819039,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/fc3f10a3b36edeac8ddbdef684d41b60-p_e.jpg,True,/homedetails/722-Laguna-Seca-Ct-San-Jose-CA-95123/19819039_zpid/,SOLD,Sold,$1.31M,$1.31M,"722 Laguna Seca Ct, San Jose, CA 95123",3.0,2.0,1855.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.24251,-121.84111,RECENTLY_SOLD,Sold 02/27/2024,19819039.0,722 Laguna Seca Ct,95123,San Jose,CA,37.24251,-121.84111,1310000.0,1709020800000.0,2.0,3.0,1855.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1310400.0,4250.0,False,False,RECENTLY_SOLD,1310000.0,675912000.0,True,False,False,USD,USA,78772.0,6098.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,19822904,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/cb37679ec13e757e431a2054dd4d8e19-p_e.jpg,True,/homedetails/342-Madison-Dr-San-Jose-CA-95123/19822904_zpid/,SOLD,Sold,$1.45M,$1.45M,"342 Madison Dr, San Jose, CA 95123",4.0,2.0,1658.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.236664,-121.81045,RECENTLY_SOLD,Sold 02/27/2024,19822904.0,342 Madison Dr,95123,San Jose,CA,37.236664,-121.81045,1450000.0,1709020800000.0,2.0,4.0,1658.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,1365100.0,4200.0,False,False,RECENTLY_SOLD,1450000.0,675912000.0,True,False,False,USD,USA,88313.0,6767.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,19826748,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/f6c6e6edf1a5779374e8bbe42583ff59-p_e.jpg,True,/homedetails/193-Banana-Grove-Ln-San-Jose-CA-95123/19826748_zpid/,SOLD,Sold,$1.65M,$1.65M,"193 Banana Grove Ln, San Jose, CA 95123",3.0,2.5,1166.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.258175,-121.826515,RECENTLY_SOLD,Sold 02/27/2024,19826748.0,193 Banana Grove Ln,95123,San Jose,CA,37.258175,-121.826515,1650000.0,1709020800000.0,2.5,3.0,1166.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,911600.0,3399.0,False,False,RECENTLY_SOLD,1650000.0,675912000.0,True,False,False,USD,USA,637178.0,1742.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,79841548,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/54141285b3e7e6ebd7565c8f11523658-p_e.jpg,True,/homedetails/860-Catkin-Ct-San-Jose-CA-95128/79841548_zpid/,SOLD,Sold,"$300,000",$300K,"860 Catkin Ct, San Jose, CA 95128",2.0,2.0,922.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,675912000.0,37.313633,-121.939186,RECENTLY_SOLD,Sold 02/27/2024,79841548.0,860 Catkin Ct,95128,San Jose,CA,37.313633,-121.939186,300000.0,1709020800000.0,2.0,2.0,922.0,CONDO,RECENTLY_SOLD,-1.0,False,False,639300.0,2949.0,False,False,RECENTLY_SOLD,300000.0,675912000.0,True,False,False,USD,USA,545000.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,243210230,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/d84633b8211bcf44cf73e803ff3e3801-p_e.jpg,True,/homedetails/2150-Monterey-Hwy-SPACE-104-San-Jose-CA-95112/243210230_zpid/,SOLD,Sold,"$265,000",$265K,"2150 Monterey Hwy SPACE 104, San Jose, CA 95112",2.0,1.0,728.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.306026,-121.859566,RECENTLY_SOLD,Sold 02/27/2024,243210230.0,2150 Monterey Hwy SPACE 104,95112,San Jose,CA,37.306026,-121.859566,265000.0,1709020800000.0,1.0,2.0,728.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,265200.0,501.0,False,False,RECENTLY_SOLD,265000.0,675912000.0,True,False,False,USD,USA,34116.0,,,False,,,Space 104,,,,,,,,,,,,,,,,,,,,,,,,
137,300482074,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/48c6d1764588724c21099823042b522e-p_e.jpg,True,/homedetails/195-Blossom-Hill-Rd-LOT-246-San-Jose-CA-95123/300482074_zpid/,SOLD,Sold,"$350,000",$350K,"195 Blossom Hill Rd LOT 246, San Jose, CA 95123",2.0,2.0,1400.0,False,False,RecentlySold,RecentChange,False,False,False,False,False,False,False,,False,False,675912000.0,37.254017,-121.811844,RECENTLY_SOLD,Sold 02/27/2024,300482074.0,195 Blossom Hill Rd LOT 246,95123,San Jose,CA,37.254017,-121.811844,350000.0,1709020800000.0,2.0,2.0,1400.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,350100.0,694.0,False,False,RECENTLY_SOLD,350000.0,675912000.0,True,False,False,USD,USA,201022.0,,,False,,,Lot 246,,,,,,,,,,,,,,,,,,,,,,,,
