,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.unit,plid,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,buildingName,hdpData.homeInfo.isRentalWithBasePrice,availabilityDate,hdpData.homeInfo.listing_sub_type.is_FSBO,streetViewURL,streetViewMetadataURL,lotAreaString,info3String,hdpData.homeInfo.videoCount
147,120937972,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/dfdc39ea721bb7a253d0b9ae86cbd774-p_e.jpg,True,/homedetails/606-E-4th-St-UNIT-105-South-Boston-MA-02127/120937972_zpid/,SOLD,Sold,"$874,000",$874K,"606 E 4th St UNIT 105, South Boston, MA 02127",2.0,2.0,970.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,1626332000,42.334908,-71.04054,RECENTLY_SOLD,Sold 02/16/2024,120937972.0,606 E 4th St UNIT 105,02127,South Boston,MA,42.334908,-71.04054,874000.0,1708070400000.0,2.0,2.0,970.0,CONDO,RECENTLY_SOLD,-1.0,False,False,862900.0,3800.0,,False,False,874000.0,1626332000.0,True,False,False,USD,USA,853400.0,871.0,sqft,False,RECENTLY_SOLD,Unit 105,,,,,,,,,,,,,,,,,,,,,
148,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=42.33463668823242,-71.07642364501953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=S1ne5Suo3AFb91jmbmX8yQ2LdaA=",,/b/70-72-northampton-st-boston-ma-9ghTdv/,SOLD,For Rent,,,"70-72 Northampton St, Roxbury, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.334637,-71.07642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,773.0,2171622028.0,42.334637--71.07642,True,False,2.0,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=42.33463668823242,-71.07642364501953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-s3tmkD_vcTOTEyfFHAQj2mgtqI=","https://maps.googleapis.com/maps/api/streetview/metadata?location=42.33463668823242,-71.07642364501953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7qBhxb3_sfXOAJMiAOjDfEWWZbM=",,,
149,,,,https://photos.zillowstatic.com/fp/77fe43ee065a110978bb8aa1614a8bbf-p_e.jpg,True,/b/50-liberty-dr-boston-ma-B6D6J8/,SOLD,50 Liberty,,,"50 Liberty Dr, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.35441,-71.044464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,946.0,2284047982.0,42.35441--71.044464,True,False,6.0,,,,50 Liberty,,,,,,,,
150,,,,https://photos.zillowstatic.com/fp/49663c97b6265570dc4674868698717b-p_e.jpg,True,/b/30-penniman-rd-allston-ma-5Xjb6M/,SOLD,30 Penn,,,"30 Penniman Rd, Allston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.355328,-71.136406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,628.0,1001498130.0,42.355328--71.136406,True,False,29.0,,,,30 Penn,,,,,,,,
151,,,,https://photos.zillowstatic.com/fp/498c4588d9f8c7ccd015c0682f838b75-p_e.jpg,True,/b/19-w-tremlett-st-dorchester-center-ma-9PGQxq/,SOLD,For Rent,,,"19 W Tremlett St, Dorchester Center, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.294502,-71.0732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,852.0,2088320064.0,42.294502--71.0732,True,False,2.0,,,,,,,,,,,,
152,,,,https://photos.zillowstatic.com/fp/70d3a353124a4f71c70ceb5c1aca1775-p_e.jpg,True,/b/18-fabyan-st-dorchester-center-ma-96CMZW/,SOLD,For Rent,,,"18 Fabyan St, Dorchester Center, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.289238,-71.09074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1400.0,2001487002.0,42.289238--71.09074,True,False,3.0,,,,,,,,,,,,
153,,,,https://photos.zillowstatic.com/fp/12e86785ad2ab46514c8e1033e4e24d5-p_e.jpg,True,/b/471-hanover-st-boston-ma-96Bj7z/,SOLD,For Rent,,,"471 Hanover St, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.36666,-71.05247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,664.0,2001411467.0,42.36666--71.05247,True,False,4.0,,,,,,,,,,,,
154,,,,https://photos.zillowstatic.com/fp/8e31521dfa9aa120f1952d23d9954156-p_e.jpg,True,/b/70-72-northampton-st-boston-ma-9ghTdv/,SOLD,For Rent,,,"70-72 Northampton St, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.33473,-71.07631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,773.0,2171622028.0,42.33473--71.07631,True,False,2.0,,,,,,,,,,,,
155,,,,https://photos.zillowstatic.com/fp/e14b28bf3096439a47cdc405f813d9ad-p_e.jpg,True,/b/472-west-broadway-boston-ma-BpdHVv/,SOLD,For Rent,,,"472 W Broadway, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1626332000,42.335888,-71.04581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,497.0,2488308783.0,42.335888--71.04581,True,False,9.0,,,,,,,,,,,,
156,2067227464,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c1043bada25e78e45b4318a5ab31a8fc-p_e.jpg,True,/homedetails/46-Bennet-St-1-Boston-MA-02113/2067227464_zpid/,SOLD,Sold,"$480,000",$480K,"46 Bennet St #1, Boston, MA 02113",1.0,1.0,587.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,The Movement Group,Compass,1626332000,42.365654,-71.05496,RECENTLY_SOLD,Sold 02/16/2024,2067227464.0,46 Bennet St #1,02113,Boston,MA,42.365654,-71.05496,480000.0,1708070400000.0,1.0,1.0,587.0,CONDO,RECENTLY_SOLD,-1.0,False,False,,4450.0,,False,False,480000.0,1626332000.0,True,False,False,USD,USA,,587.0,sqft,False,RECENTLY_SOLD,# 1,,,,,,,,,,,,,,,,,,,,,
157,,,,https://photos.zillowstatic.com/fp/5baf074ec12e216861117c1b704cd1bb-p_e.jpg,True,/b/301-border-st-boston-ma-96ChHY/,SOLD,For Rent,,,"301 Border St, Boston, MA",,,,,,,,,True,,False,False,False,False,,False,,,,1626332000,42.37792,-71.039764,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1jph6muwbqudg,1.0,1.0,661.0,2001527086.0,42.37792--71.039764,True,False,3.0,,,,,,,,,,,,
158,59093893,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/391d5eee77429cb89c7bd61a06ea0f55-p_e.jpg,True,/homedetails/60-Henshaw-St-Brighton-MA-02135/59093893_zpid/,SOLD,Sold,$1.00M,$1.00M,"60 Henshaw St, Brighton, MA 02135",7.0,3.0,3084.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Mark Linsky,"At Home Realty, Inc.",1712732000,42.349724,-71.15225,RECENTLY_SOLD,Sold 02/15/2024,59093893.0,60 Henshaw St,02135,Brighton,MA,42.349724,-71.15225,1000000.0,1707984000000.0,3.0,7.0,3084.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,1027300.0,4999.0,,False,False,1000000.0,1712732000.0,True,False,False,USD,USA,973500.0,4334.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
159,,,,https://photos.zillowstatic.com/fp/c41d0da01b807b73ba8b75e403583d06-p_e.jpg,True,/b/800-hyde-park-ave-hyde-park-ma-5YBNbQ/,SOLD,For Rent,,,"800 Hyde Park Ave, Hyde Park, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1712732000,42.27283,-71.11955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,655.0,1004061225.0,42.27283--71.11955,True,False,4.0,,,,,,,,,,,,
160,59127004,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c2f9edc8e804ae249079a3ea8301359e-p_e.jpg,True,/homedetails/59-Austin-St-Hyde-Park-MA-02136/59127004_zpid/,SOLD,Sold,"$870,000",$870K,"59 Austin St, Hyde Park, MA 02136",5.0,2.0,2786.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Marjorie Vogt,Vogt Realty Group,1712732000,42.259987,-71.12571,RECENTLY_SOLD,Sold 02/15/2024,59127004.0,59 Austin St,02136,Hyde Park,MA,42.259987,-71.12571,870000.0,1707984000000.0,2.0,5.0,2786.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,870000.0,4714.0,,False,False,870000.0,1712732000.0,True,False,False,USD,USA,554300.0,5141.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
161,59157244,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f73f13622069c86d0e590f35b8c36743-p_e.jpg,True,/homedetails/10-Thurlow-St-West-Roxbury-MA-02132/59157244_zpid/,SOLD,Sold,"$635,000",$635K,"10 Thurlow St, West Roxbury, MA 02132",3.0,2.0,1572.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Marjorie Vogt,Vogt Realty Group,1712732000,42.28512,-71.163956,RECENTLY_SOLD,Sold 02/15/2024,59157244.0,10 Thurlow St,02132,West Roxbury,MA,42.28512,-71.163956,635000.0,1707984000000.0,2.0,3.0,1572.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,635000.0,3599.0,,False,False,635000.0,1712732000.0,True,False,False,USD,USA,617000.0,4000.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
162,59172611,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/3c9e8aaa90e229d3663dccfa262f0ccc-p_e.jpg,True,/homedetails/24-Marlborough-St-APT-5-Boston-MA-02116/59172611_zpid/,SOLD,Sold,$1.50M,$1.50M,"24 Marlborough St APT 5, Boston, MA 02116",2.0,2.0,920.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,1712732000,42.35405,-71.0734,RECENTLY_SOLD,Sold 02/15/2024,59172611.0,24 Marlborough St APT 5,02116,Boston,MA,42.35405,-71.0734,1500000.0,1707984000000.0,2.0,2.0,920.0,CONDO,RECENTLY_SOLD,-1.0,False,False,1521800.0,4800.0,,False,False,1500000.0,1712732000.0,True,False,False,USD,USA,1114100.0,0.0,sqft,False,RECENTLY_SOLD,Apt 5,,,,,,,,,,,,,,,,,,,,,
163,59179801,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/cae6789fdde0a1a3d820ea2d45e50a07-p_e.jpg,True,/homedetails/31-Holyoke-St-Boston-MA-02116/59179801_zpid/,SOLD,Sold,$4.80M,$4.80M,"31 Holyoke St, Boston, MA 02116",5.0,6.0,4036.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,The Biega + Kilgore Team,Compass,1712732000,42.345135,-71.078156,RECENTLY_SOLD,Sold 02/15/2024,59179801.0,31 Holyoke St,02116,Boston,MA,42.345135,-71.078156,4800000.0,1707984000000.0,6.0,5.0,4036.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,4801400.0,17945.0,,False,False,4800000.0,1712732000.0,True,False,False,USD,USA,4899500.0,0.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
164,,,,https://photos.zillowstatic.com/fp/97fdf67b435012f63014df6792577ebf-p_e.jpg,True,/b/234-causeway-st-boston-ma-5Xj7Sr/,SOLD,Strada234,,,"234 Causeway St, Boston, MA",,,,,,,,,True,,False,False,False,False,,False,,,,1712732000,42.366688,-71.05934,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,826.0,1001441412.0,42.366688--71.05934,True,False,8.0,,,,Strada234,,,,,,,,
165,,,,https://photos.zillowstatic.com/fp/1596e94d693ba3a000a76b233a39b09f-p_e.jpg,True,/b/13-mercer-st-boston-ma-5Xm6PQ/,SOLD,For Rent,,,"13 Mercer St, South Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1712732000,42.33331,-71.049194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,951.0,1001674141.0,42.33331--71.049194,True,False,2.0,,,,,,,,,,,,
166,,,,https://photos.zillowstatic.com/fp/10096262b5d9b0c2d83fab1702dcabe3-p_e.jpg,True,/b/110-stuart-st-boston-ma-5XjJCq/,SOLD,For Rent,,,"110 Stuart St, Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1712732000,42.350792,-71.06559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,858.0,1001462383.0,42.350792--71.06559,True,False,3.0,,,,,,,,,,,,
167,,,,https://photos.zillowstatic.com/fp/15281234128721850d48096913757c78-p_e.jpg,True,/b/85-lexington-st-boston-ma-96Cjsv/,SOLD,85 Lexington St. Condominium,,,"85 Lexington St, East Boston, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1712732000,42.377888,-71.03646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,866.0,2001530925.0,42.377888--71.03646,True,False,3.0,,,,85 Lexington St. Condominium,,,,,,,,
168,318226038,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/f29e48e61f306e138234c09483507b3e-p_e.jpg,True,/homedetails/417-Bunker-Hill-St-UNIT-2-Charlestown-MA-02129/318226038_zpid/,SOLD,Sold,$1.01M,$1.01M,"417 Bunker Hill St UNIT 2, Charlestown, MA 02129",3.0,2.0,1387.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Martha Toti,Coldwell Banker Realty - Boston,1712732000,42.38296,-71.07038,RECENTLY_SOLD,Sold 02/15/2024,318226038.0,417 Bunker Hill St UNIT 2,02129,Charlestown,MA,42.38296,-71.07038,1010000.0,1707984000000.0,2.0,3.0,1387.0,CONDO,RECENTLY_SOLD,-1.0,False,False,1010000.0,3615.0,,False,False,1010000.0,1712732000.0,True,False,False,USD,USA,798500.0,,,False,RECENTLY_SOLD,Unit 2,,,,,,,,,,,,,,,,,,,,,
169,,,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=42.3635368347168,-71.13778686523438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=kU2xy5xMJYS3ZtVezaqFj1GiBAI=",,/b/180-telford-st-brighton-ma-B8ctsQ/,SOLD,For Rent,,,"180 Telford St, Brighton, MA",,,,,,,,,True,,False,False,False,False,,False,,,,1712732000,42.363537,-71.13779,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,736.0,2298025589.0,42.363537--71.13779,True,False,3.0,,,,,,,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=42.3635368347168,-71.13778686523438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TsewH-bdNCJK2dJNzm63_ptp3Y8=","https://maps.googleapis.com/maps/api/streetview/metadata?location=42.3635368347168,-71.13778686523438&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=JP7PxafjDNOW-ftFywu6427evqI=",,,
170,,,,https://photos.zillowstatic.com/fp/83e627f49554efc3c22e838f0a531db3-p_e.jpg,True,/b/76-wareham-st-boston-ma-C5xWG2/,SOLD,The Factory On Wareham,,,"76 Wareham St, Boston, MA",,,,,,,,,True,,False,False,False,False,,False,,,,1712732000,42.339058,-71.06701,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,863.0,2565044111.0,42.339058--71.06701,True,False,8.0,,,,The Factory On Wareham,,,,,,,,
171,2054236088,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/17b1995c891477c793e1489b8ca6e871-p_e.jpg,True,/homedetails/44-Dorset-St-2-Dorchester-MA-02125/2054236088_zpid/,SOLD,Sold,$1.11M,$1.11M,"44 Dorset St #2, Dorchester, MA 02125",4.0,3.0,1877.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Joyce Lebedew,Joyce Lebedew Real Estate,1712732000,42.32378,-71.05885,RECENTLY_SOLD,Sold 02/15/2024,2054236088.0,44 Dorset St #2,02125,Dorchester,MA,42.32378,-71.05885,1105000.0,1707984000000.0,3.0,4.0,1877.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,,,,False,False,1105000.0,1712732000.0,True,False,False,USD,USA,,,,False,RECENTLY_SOLD,# 2,,,,,,,,,,,,,,,,,,,,,
172,59162966,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/b111519c707695455d7c97fbf2e4e305-p_e.jpg,True,/homedetails/288-Bunker-Hill-St-1-Charlestown-MA-02129/59162966_zpid/,SOLD,Sold,"$950,000",$950K,"288 Bunker Hill St #1, Charlestown, MA 02129",3.0,2.0,1154.0,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Curtis Group,Compass,1799132000,42.3803,-71.06564,RECENTLY_SOLD,Sold 02/14/2024,59162966.0,288 Bunker Hill St #1,02129,Charlestown,MA,42.3803,-71.06564,950000.0,1707897600000.0,2.0,3.0,1154.0,CONDO,RECENTLY_SOLD,-1.0,False,False,890800.0,3849.0,,False,False,950000.0,1799132000.0,True,False,False,USD,USA,777000.0,,,False,RECENTLY_SOLD,# 1,,,,,,,,,,,,,,,,,,,,,
173,81857586,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/bba3f571b7d7c5349abed110337962f8-p_e.jpg,True,/homedetails/31-Beech-Glen-St-1-Roxbury-MA-02119/81857586_zpid/,SOLD,Sold,"$750,000",$750K,"31 Beech Glen St #1, Roxbury, MA 02119",3.0,2.0,1314.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Rollo Ravech Group,Signal Real Estate,1799132000,42.32507,-71.09584,RECENTLY_SOLD,Sold 02/14/2024,81857586.0,31 Beech Glen St #1,02119,Roxbury,MA,42.32507,-71.09584,750000.0,1707897600000.0,2.0,3.0,1314.0,CONDO,RECENTLY_SOLD,-1.0,False,False,750100.0,2214.0,,False,False,750000.0,1799132000.0,True,False,False,USD,USA,631700.0,1314.0,sqft,False,RECENTLY_SOLD,# 1,,,,,,,,,,,,,,,,,,,,,
174,113390133,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c5e4b0f56c21324142668102b5bdbc88-p_e.jpg,True,/homedetails/35-Tuckerman-St-A-South-Boston-MA-02127/113390133_zpid/,SOLD,Sold,$1.09M,$1.09M,"35 Tuckerman St #A, South Boston, MA 02127",3.0,3.0,1830.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Aranson Maguire Group,Compass,1799132000,42.331577,-71.054924,RECENTLY_SOLD,Sold 02/14/2024,113390133.0,35 Tuckerman St #A,02127,South Boston,MA,42.331577,-71.054924,1085000.0,1707897600000.0,3.0,3.0,1830.0,TOWNHOUSE,RECENTLY_SOLD,-1.0,False,False,1085000.0,4950.0,,False,False,1085000.0,1799132000.0,True,False,False,USD,USA,1064400.0,2440.0,sqft,False,RECENTLY_SOLD,# A,,,,,,,,,,1698390000000.0,,-25000.0,,,,,,,,,
175,,,,https://photos.zillowstatic.com/fp/e544c6227f29d1dad058317231eb2cc7-p_e.jpg,True,/b/20-ufford-st-dorchester-center-ma-96CMxJ/,SOLD,For Rent,,,"20 Ufford St, Dorchester Center, MA",,,,,,,,,False,,False,False,False,False,,False,,,,1799132000,42.284214,-71.07994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2227.0,2001487873.0,42.284214--71.07994,True,False,4.0,,,,,,,,,,,,
176,2054911572,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/3c52496e804bf44e41fe143c8fbfc175-p_e.jpg,True,/homedetails/32-Dwight-St-Boston-MA-02118/2054911572_zpid/,SOLD,Sold,$3.08M,$3.08M,"32 Dwight St, Boston, MA 02118",5.0,6.0,3200.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,The FurChin Team,RE/MAX Real Estate Center,1799132000,42.344242,-71.06903,RECENTLY_SOLD,Sold 02/14/2024,2054911572.0,32 Dwight St,02118,Boston,MA,42.344242,-71.06903,3080000.0,1707897600000.0,6.0,5.0,3200.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,,,,False,False,3080000.0,1799132000.0,True,False,False,USD,USA,,1499.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
177,2054946293,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/c53d52018d5eb913eee1648f9e2a5e1a-p_e.jpg,True,/homedetails/Burrell-St-Roxbury-MA-02119/2054946293_zpid/,SOLD,Sold,"$120,000",$120K,"Burrell St, Roxbury, MA 02119",,0.0,,False,False,RecentlySold,RecentChange,False,False,False,False,True,False,False,,False,False,Ella Goren,Sunrise Realty & Investment LLC,1799132000,42.323105,-71.07022,RECENTLY_SOLD,Sold 02/14/2024,2054946293.0,Burrell St,02119,Roxbury,MA,42.323105,-71.07022,120000.0,1707897600000.0,0.0,,,LOT,RECENTLY_SOLD,-1.0,False,False,,,,False,False,120000.0,1799132000.0,True,False,False,USD,USA,,4054.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,"4,054 sqft",,
178,,,,https://photos.zillowstatic.com/fp/ea644e5a2cf2c0e168ca68a308fe434a-p_e.jpg,True,/b/166-salem-st-boston-ma-5Xjygn/,SOLD,For Rent,,,"166 Salem St, Boston, MA",,,,,,,,,True,,False,False,False,False,,False,,,,1799132000,42.36618,-71.05504,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,518.0,1001542790.0,42.36618--71.05504,True,False,3.0,,,,,,,,,,,,
179,59126064,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/a83d737bfe1efdfa52374ce1dbaae367-p_e.jpg,True,/homedetails/96-Deforest-St-Hyde-Park-MA-02136/59126064_zpid/,SOLD,Sold,"$440,000",$440K,"96 Deforest St, Hyde Park, MA 02136",4.0,2.0,1262.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Darien Galette,"Popular Properties Realty,Inc.",1885532000,42.26908,-71.13104,RECENTLY_SOLD,Sold 02/13/2024,59126064.0,96 Deforest St,02136,Hyde Park,MA,42.26908,-71.13104,440000.0,1707811200000.0,2.0,4.0,1262.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,439400.0,4414.0,,False,False,440000.0,1885532000.0,True,False,False,USD,USA,429800.0,5018.0,sqft,False,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,
180,59148141,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/9bc9ee45ab63afa77ef250462f1f28b2-p_e.jpg,True,/homedetails/437-D-St-APT-6A-Boston-MA-02210/59148141_zpid/,SOLD,Sold,$1.11M,$1.11M,"437 D St APT 6A, Boston, MA 02210",2.0,1.0,1500.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,1885532000,42.345173,-71.042984,RECENTLY_SOLD,Sold 02/13/2024,59148141.0,437 D St APT 6A,02210,Boston,MA,42.345173,-71.042984,1105000.0,1707811200000.0,1.0,2.0,1500.0,CONDO,RECENTLY_SOLD,-1.0,False,False,1105100.0,3599.0,,False,False,1105000.0,1885532000.0,True,False,False,USD,USA,1159200.0,0.0,sqft,False,RECENTLY_SOLD,Apt 6A,,,,,,,,,,,,,,,,,,,,,
181,59162301,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/2450f9480a5dccd0ccb06fb170a2914d-p_e.jpg,True,/homedetails/36-Robinwood-Ave-7-Jamaica-Plain-MA-02130/59162301_zpid/,SOLD,Sold,"$570,000",$570K,"36 Robinwood Ave #7, Jamaica Plain, MA 02130",1.0,1.0,836.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,,,1885532000,42.316463,-71.111664,RECENTLY_SOLD,Sold 02/13/2024,59162301.0,36 Robinwood Ave #7,02130,Jamaica Plain,MA,42.316463,-71.111664,570000.0,1707811200000.0,1.0,1.0,836.0,CONDO,RECENTLY_SOLD,-1.0,False,False,576500.0,2850.0,,False,False,570000.0,1885532000.0,True,False,False,USD,USA,503200.0,,,False,RECENTLY_SOLD,# 7,,,,,,,,,,,,,,,,,,,,,
182,,,,https://photos.zillowstatic.com/fp/5a5f4e397a39016ed28f8e52540b1ea2-p_e.jpg,True,/b/cowper-boston-ma-96CgFr/,SOLD,Cowper,,,"181 Cowper St, Boston, MA",,,,,,,,,True,,False,False,False,False,,False,,,,1885532000,42.38201,-71.01328,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,863.0,2001524601.0,42.38201--71.01328,True,False,8.0,,,,Cowper,,,,,,,,
